level_0,index,Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Shift,TPR,InD Shift,TNR,balanced_accuracy
2370,2370,OfficeHome,Entropy,val_optimal,True,False,hue,0.5137777777777778,ind_test,0.8452,0.6794888888888888
2371,2371,OfficeHome,Entropy,val_optimal,True,False,hue,0.5137777777777778,ind_val,0.8514,0.6825888888888889
2372,2372,OfficeHome,Entropy,val_optimal,True,False,multnoise,0.3332222222222222,ind_test,0.8452,0.5892111111111111
2373,2373,OfficeHome,Entropy,val_optimal,True,False,multnoise,0.3332222222222222,ind_val,0.8514,0.5923111111111111
2374,2374,OfficeHome,Entropy,val_optimal,True,False,noise,0.33444444444444443,ind_test,0.8452,0.5898222222222222
2375,2375,OfficeHome,Entropy,val_optimal,True,False,noise,0.33444444444444443,ind_val,0.8514,0.5929222222222222
2376,2376,OfficeHome,Entropy,val_optimal,True,False,saltpepper,0.4444444444444444,ind_test,0.8452,0.6448222222222222
2377,2377,OfficeHome,Entropy,val_optimal,True,False,saltpepper,0.4444444444444444,ind_val,0.8514,0.6479222222222223
2378,2378,OfficeHome,Entropy,val_optimal,True,False,smear,0.532,ind_test,0.8452,0.6886
2379,2379,OfficeHome,Entropy,val_optimal,True,False,smear,0.532,ind_val,0.8514,0.6917
2380,2380,OfficeHome,Entropy,val_optimal,True,True,Art,0.06688888888888889,ind_test,0.8489,0.45789444444444444
2381,2381,OfficeHome,Entropy,val_optimal,True,True,Art,0.06688888888888889,ind_val,0.8562,0.4615444444444444
2382,2382,OfficeHome,Entropy,val_optimal,True,True,Clipart,0.11566666666666667,ind_test,0.8489,0.48228333333333334
2383,2383,OfficeHome,Entropy,val_optimal,True,True,Clipart,0.11566666666666667,ind_val,0.8562,0.48593333333333333
2384,2384,OfficeHome,Entropy,val_optimal,True,True,Product,0.25733333333333336,ind_test,0.8489,0.5531166666666667
2385,2385,OfficeHome,Entropy,val_optimal,True,True,Product,0.25733333333333336,ind_val,0.8562,0.5567666666666666
2386,2386,OfficeHome,Entropy,val_optimal,True,True,brightness,0.5278888888888889,ind_test,0.8489,0.6883944444444444
2387,2387,OfficeHome,Entropy,val_optimal,True,True,brightness,0.5278888888888889,ind_val,0.8562,0.6920444444444445
2388,2388,OfficeHome,Entropy,val_optimal,True,True,contrast,0.5494444444444444,ind_test,0.8489,0.6991722222222222
2389,2389,OfficeHome,Entropy,val_optimal,True,True,contrast,0.5494444444444444,ind_val,0.8562,0.7028222222222222
2390,2390,OfficeHome,Entropy,val_optimal,True,True,hue,0.5158888888888888,ind_test,0.8489,0.6823944444444444
2391,2391,OfficeHome,Entropy,val_optimal,True,True,hue,0.5158888888888888,ind_val,0.8562,0.6860444444444445
2392,2392,OfficeHome,Entropy,val_optimal,True,True,multnoise,0.4444444444444444,ind_test,0.8489,0.6466722222222222
2393,2393,OfficeHome,Entropy,val_optimal,True,True,multnoise,0.4444444444444444,ind_val,0.8562,0.6503222222222222
2394,2394,OfficeHome,Entropy,val_optimal,True,True,noise,0.4444444444444444,ind_test,0.8489,0.6466722222222222
2395,2395,OfficeHome,Entropy,val_optimal,True,True,noise,0.4444444444444444,ind_val,0.8562,0.6503222222222222
2396,2396,OfficeHome,Entropy,val_optimal,True,True,saltpepper,0.4444444444444444,ind_test,0.8489,0.6466722222222222
2397,2397,OfficeHome,Entropy,val_optimal,True,True,saltpepper,0.4444444444444444,ind_val,0.8562,0.6503222222222222
2398,2398,OfficeHome,Entropy,val_optimal,True,True,smear,0.5316666666666666,ind_test,0.8489,0.6902833333333334
2399,2399,OfficeHome,Entropy,val_optimal,True,True,smear,0.5316666666666666,ind_val,0.8562,0.6939333333333333
2400,2400,OfficeHome,GradNorm,ind_span,False,False,Art,0.017,ind_test,0.955,0.486
2401,2401,OfficeHome,GradNorm,ind_span,False,False,Art,0.017,ind_val,0.98,0.4985
2402,2402,OfficeHome,GradNorm,ind_span,False,False,Clipart,0.091,ind_test,0.955,0.523
2403,2403,OfficeHome,GradNorm,ind_span,False,False,Clipart,0.091,ind_val,0.98,0.5355
2404,2404,OfficeHome,GradNorm,ind_span,False,False,Product,0.129,ind_test,0.955,0.542
2405,2405,OfficeHome,GradNorm,ind_span,False,False,Product,0.129,ind_val,0.98,0.5545
2406,2406,OfficeHome,GradNorm,ind_span,False,False,brightness,1.0,ind_test,0.955,0.9775
2407,2407,OfficeHome,GradNorm,ind_span,False,False,brightness,1.0,ind_val,0.98,0.99
2408,2408,OfficeHome,GradNorm,ind_span,False,False,contrast,0.998,ind_test,0.955,0.9764999999999999
2409,2409,OfficeHome,GradNorm,ind_span,False,False,contrast,0.998,ind_val,0.98,0.989
2410,2410,OfficeHome,GradNorm,ind_span,False,False,hue,1.0,ind_test,0.955,0.9775
2411,2411,OfficeHome,GradNorm,ind_span,False,False,hue,1.0,ind_val,0.98,0.99
2412,2412,OfficeHome,GradNorm,ind_span,False,False,multnoise,0.095,ind_test,0.955,0.525
2413,2413,OfficeHome,GradNorm,ind_span,False,False,multnoise,0.095,ind_val,0.98,0.5375
2414,2414,OfficeHome,GradNorm,ind_span,False,False,noise,0.371,ind_test,0.955,0.663
2415,2415,OfficeHome,GradNorm,ind_span,False,False,noise,0.371,ind_val,0.98,0.6755
2416,2416,OfficeHome,GradNorm,ind_span,False,False,saltpepper,1.0,ind_test,0.955,0.9775
2417,2417,OfficeHome,GradNorm,ind_span,False,False,saltpepper,1.0,ind_val,0.98,0.99
2418,2418,OfficeHome,GradNorm,ind_span,False,False,smear,1.0,ind_test,0.955,0.9775
2419,2419,OfficeHome,GradNorm,ind_span,False,False,smear,1.0,ind_val,0.98,0.99
2420,2420,OfficeHome,GradNorm,ind_span,True,False,Art,0.026,ind_test,0.875,0.4505
2421,2421,OfficeHome,GradNorm,ind_span,True,False,Art,0.026,ind_val,0.936,0.48100000000000004
2422,2422,OfficeHome,GradNorm,ind_span,True,False,Clipart,0.092,ind_test,0.875,0.4835
2423,2423,OfficeHome,GradNorm,ind_span,True,False,Clipart,0.092,ind_val,0.936,0.514
2424,2424,OfficeHome,GradNorm,ind_span,True,False,Product,0.261,ind_test,0.875,0.5680000000000001
2425,2425,OfficeHome,GradNorm,ind_span,True,False,Product,0.261,ind_val,0.936,0.5985
2426,2426,OfficeHome,GradNorm,ind_span,True,False,brightness,0.307,ind_test,0.875,0.591
2427,2427,OfficeHome,GradNorm,ind_span,True,False,brightness,0.307,ind_val,0.936,0.6215
2428,2428,OfficeHome,GradNorm,ind_span,True,False,contrast,0.218,ind_test,0.875,0.5465
2429,2429,OfficeHome,GradNorm,ind_span,True,False,contrast,0.218,ind_val,0.936,0.5770000000000001
2430,2430,OfficeHome,GradNorm,ind_span,True,False,hue,0.466,ind_test,0.875,0.6705
2431,2431,OfficeHome,GradNorm,ind_span,True,False,hue,0.466,ind_val,0.936,0.7010000000000001
2432,2432,OfficeHome,GradNorm,ind_span,True,False,multnoise,0.095,ind_test,0.875,0.485
2433,2433,OfficeHome,GradNorm,ind_span,True,False,multnoise,0.095,ind_val,0.936,0.5155000000000001
2434,2434,OfficeHome,GradNorm,ind_span,True,False,noise,0.371,ind_test,0.875,0.623
2435,2435,OfficeHome,GradNorm,ind_span,True,False,noise,0.371,ind_val,0.936,0.6535
2436,2436,OfficeHome,GradNorm,ind_span,True,False,saltpepper,1.0,ind_test,0.875,0.9375
2437,2437,OfficeHome,GradNorm,ind_span,True,False,saltpepper,1.0,ind_val,0.936,0.968
2438,2438,OfficeHome,GradNorm,ind_span,True,False,smear,0.263,ind_test,0.875,0.569
2439,2439,OfficeHome,GradNorm,ind_span,True,False,smear,0.263,ind_val,0.936,0.5995
2440,2440,OfficeHome,GradNorm,ind_span,True,True,Art,0.027333333333333334,ind_test,0.8727,0.4500166666666667
2441,2441,OfficeHome,GradNorm,ind_span,True,True,Art,0.027333333333333334,ind_val,0.9347,0.48101666666666665
2442,2442,OfficeHome,GradNorm,ind_span,True,True,Clipart,0.06211111111111111,ind_test,0.8727,0.4674055555555556
2443,2443,OfficeHome,GradNorm,ind_span,True,True,Clipart,0.06211111111111111,ind_val,0.9347,0.49840555555555555
2444,2444,OfficeHome,GradNorm,ind_span,True,True,Product,0.2718888888888889,ind_test,0.8727,0.5722944444444444
2445,2445,OfficeHome,GradNorm,ind_span,True,True,Product,0.2718888888888889,ind_val,0.9347,0.6032944444444445
2446,2446,OfficeHome,GradNorm,ind_span,True,True,brightness,0.42,ind_test,0.8727,0.64635
2447,2447,OfficeHome,GradNorm,ind_span,True,True,brightness,0.42,ind_val,0.9347,0.67735
2448,2448,OfficeHome,GradNorm,ind_span,True,True,contrast,0.3868888888888889,ind_test,0.8727,0.6297944444444444
2449,2449,OfficeHome,GradNorm,ind_span,True,True,contrast,0.3868888888888889,ind_val,0.9347,0.6607944444444445
2450,2450,OfficeHome,GradNorm,ind_span,True,True,hue,0.4886666666666667,ind_test,0.8727,0.6806833333333333
2451,2451,OfficeHome,GradNorm,ind_span,True,True,hue,0.4886666666666667,ind_val,0.9347,0.7116833333333333
2452,2452,OfficeHome,GradNorm,ind_span,True,True,multnoise,0.12466666666666666,ind_test,0.8727,0.49868333333333337
2453,2453,OfficeHome,GradNorm,ind_span,True,True,multnoise,0.12466666666666666,ind_val,0.9347,0.5296833333333333
2454,2454,OfficeHome,GradNorm,ind_span,True,True,noise,0.4001111111111111,ind_test,0.8727,0.6364055555555556
2455,2455,OfficeHome,GradNorm,ind_span,True,True,noise,0.4001111111111111,ind_val,0.9347,0.6674055555555556
2456,2456,OfficeHome,GradNorm,ind_span,True,True,saltpepper,1.0,ind_test,0.8727,0.93635
2457,2457,OfficeHome,GradNorm,ind_span,True,True,saltpepper,1.0,ind_val,0.9347,0.9673499999999999
2458,2458,OfficeHome,GradNorm,ind_span,True,True,smear,0.3861111111111111,ind_test,0.8727,0.6294055555555556
2459,2459,OfficeHome,GradNorm,ind_span,True,True,smear,0.3861111111111111,ind_val,0.9347,0.6604055555555556
2460,2460,OfficeHome,GradNorm,val_optimal,False,False,Art,0.10244444444444445,ind_test,0.8228,0.4626222222222222
2461,2461,OfficeHome,GradNorm,val_optimal,False,False,Art,0.10244444444444445,ind_val,0.8429,0.4726722222222222
2462,2462,OfficeHome,GradNorm,val_optimal,False,False,Clipart,0.08888888888888889,ind_test,0.8228,0.45584444444444444
2463,2463,OfficeHome,GradNorm,val_optimal,False,False,Clipart,0.08888888888888889,ind_val,0.8429,0.46589444444444444
2464,2464,OfficeHome,GradNorm,val_optimal,False,False,Product,0.21666666666666667,ind_test,0.8228,0.5197333333333334
2465,2465,OfficeHome,GradNorm,val_optimal,False,False,Product,0.21666666666666667,ind_val,0.8429,0.5297833333333333
2466,2466,OfficeHome,GradNorm,val_optimal,False,False,brightness,0.4444444444444444,ind_test,0.8228,0.6336222222222222
2467,2467,OfficeHome,GradNorm,val_optimal,False,False,brightness,0.4444444444444444,ind_val,0.8429,0.6436722222222222
2468,2468,OfficeHome,GradNorm,val_optimal,False,False,contrast,0.4421111111111111,ind_test,0.8228,0.6324555555555555
2469,2469,OfficeHome,GradNorm,val_optimal,False,False,contrast,0.4421111111111111,ind_val,0.8429,0.6425055555555556
2470,2470,OfficeHome,GradNorm,val_optimal,False,False,hue,0.44255555555555554,ind_test,0.8228,0.6326777777777778
2471,2471,OfficeHome,GradNorm,val_optimal,False,False,hue,0.44255555555555554,ind_val,0.8429,0.6427277777777778
2472,2472,OfficeHome,GradNorm,val_optimal,False,False,multnoise,0.2773333333333333,ind_test,0.8228,0.5500666666666667
2473,2473,OfficeHome,GradNorm,val_optimal,False,False,multnoise,0.2773333333333333,ind_val,0.8429,0.5601166666666666
2474,2474,OfficeHome,GradNorm,val_optimal,False,False,noise,0.31555555555555553,ind_test,0.8228,0.5691777777777778
2475,2475,OfficeHome,GradNorm,val_optimal,False,False,noise,0.31555555555555553,ind_val,0.8429,0.5792277777777778
2476,2476,OfficeHome,GradNorm,val_optimal,False,False,saltpepper,0.4444444444444444,ind_test,0.8228,0.6336222222222222
2477,2477,OfficeHome,GradNorm,val_optimal,False,False,saltpepper,0.4444444444444444,ind_val,0.8429,0.6436722222222222
2478,2478,OfficeHome,GradNorm,val_optimal,False,False,smear,0.4444444444444444,ind_test,0.8228,0.6336222222222222
2479,2479,OfficeHome,GradNorm,val_optimal,False,False,smear,0.4444444444444444,ind_val,0.8429,0.6436722222222222
2480,2480,OfficeHome,GradNorm,val_optimal,True,False,Art,0.10833333333333334,ind_test,0.763,0.43566666666666665
2481,2481,OfficeHome,GradNorm,val_optimal,True,False,Art,0.10833333333333334,ind_val,0.8067,0.4575166666666667
2482,2482,OfficeHome,GradNorm,val_optimal,True,False,Clipart,0.0898888888888889,ind_test,0.763,0.42644444444444446
2483,2483,OfficeHome,GradNorm,val_optimal,True,False,Clipart,0.0898888888888889,ind_val,0.8067,0.44829444444444444
2484,2484,OfficeHome,GradNorm,val_optimal,True,False,Product,0.3171111111111111,ind_test,0.763,0.5400555555555555
2485,2485,OfficeHome,GradNorm,val_optimal,True,False,Product,0.3171111111111111,ind_val,0.8067,0.5619055555555555
2486,2486,OfficeHome,GradNorm,val_optimal,True,False,brightness,0.5214444444444445,ind_test,0.763,0.6422222222222222
2487,2487,OfficeHome,GradNorm,val_optimal,True,False,brightness,0.5214444444444445,ind_val,0.8067,0.6640722222222222
2488,2488,OfficeHome,GradNorm,val_optimal,True,False,contrast,0.533,ind_test,0.763,0.648
2489,2489,OfficeHome,GradNorm,val_optimal,True,False,contrast,0.533,ind_val,0.8067,0.6698500000000001
2490,2490,OfficeHome,GradNorm,val_optimal,True,False,hue,0.5036666666666667,ind_test,0.763,0.6333333333333333
2491,2491,OfficeHome,GradNorm,val_optimal,True,False,hue,0.5036666666666667,ind_val,0.8067,0.6551833333333333
2492,2492,OfficeHome,GradNorm,val_optimal,True,False,multnoise,0.2773333333333333,ind_test,0.763,0.5201666666666667
2493,2493,OfficeHome,GradNorm,val_optimal,True,False,multnoise,0.2773333333333333,ind_val,0.8067,0.5420166666666666
2494,2494,OfficeHome,GradNorm,val_optimal,True,False,noise,0.31555555555555553,ind_test,0.763,0.5392777777777777
2495,2495,OfficeHome,GradNorm,val_optimal,True,False,noise,0.31555555555555553,ind_val,0.8067,0.5611277777777778
2496,2496,OfficeHome,GradNorm,val_optimal,True,False,saltpepper,0.4444444444444444,ind_test,0.763,0.6037222222222223
2497,2497,OfficeHome,GradNorm,val_optimal,True,False,saltpepper,0.4444444444444444,ind_val,0.8067,0.6255722222222222
2498,2498,OfficeHome,GradNorm,val_optimal,True,False,smear,0.5263333333333333,ind_test,0.763,0.6446666666666667
2499,2499,OfficeHome,GradNorm,val_optimal,True,False,smear,0.5263333333333333,ind_val,0.8067,0.6665166666666666
2500,2500,OfficeHome,GradNorm,val_optimal,True,True,Art,0.10933333333333334,ind_test,0.7618,0.43556666666666666
2501,2501,OfficeHome,GradNorm,val_optimal,True,True,Art,0.10933333333333334,ind_val,0.8058,0.4575666666666667
2502,2502,OfficeHome,GradNorm,val_optimal,True,True,Clipart,0.09344444444444444,ind_test,0.7618,0.42762222222222224
2503,2503,OfficeHome,GradNorm,val_optimal,True,True,Clipart,0.09344444444444444,ind_val,0.8058,0.4496222222222222
2504,2504,OfficeHome,GradNorm,val_optimal,True,True,Product,0.32233333333333336,ind_test,0.7618,0.5420666666666667
2505,2505,OfficeHome,GradNorm,val_optimal,True,True,Product,0.32233333333333336,ind_val,0.8058,0.5640666666666667
2506,2506,OfficeHome,GradNorm,val_optimal,True,True,brightness,0.5214444444444445,ind_test,0.7618,0.6416222222222223
2507,2507,OfficeHome,GradNorm,val_optimal,True,True,brightness,0.5214444444444445,ind_val,0.8058,0.6636222222222222
2508,2508,OfficeHome,GradNorm,val_optimal,True,True,contrast,0.5378888888888889,ind_test,0.7618,0.6498444444444444
2509,2509,OfficeHome,GradNorm,val_optimal,True,True,contrast,0.5378888888888889,ind_val,0.8058,0.6718444444444445
2510,2510,OfficeHome,GradNorm,val_optimal,True,True,hue,0.5032222222222222,ind_test,0.7618,0.6325111111111111
2511,2511,OfficeHome,GradNorm,val_optimal,True,True,hue,0.5032222222222222,ind_val,0.8058,0.654511111111111
2512,2512,OfficeHome,GradNorm,val_optimal,True,True,multnoise,0.27944444444444444,ind_test,0.7618,0.5206222222222222
2513,2513,OfficeHome,GradNorm,val_optimal,True,True,multnoise,0.27944444444444444,ind_val,0.8058,0.5426222222222222
2514,2514,OfficeHome,GradNorm,val_optimal,True,True,noise,0.33444444444444443,ind_test,0.7618,0.5481222222222222
2515,2515,OfficeHome,GradNorm,val_optimal,True,True,noise,0.33444444444444443,ind_val,0.8058,0.5701222222222222
2516,2516,OfficeHome,GradNorm,val_optimal,True,True,saltpepper,0.4444444444444444,ind_test,0.7618,0.6031222222222222
2517,2517,OfficeHome,GradNorm,val_optimal,True,True,saltpepper,0.4444444444444444,ind_val,0.8058,0.6251222222222221
2518,2518,OfficeHome,GradNorm,val_optimal,True,True,smear,0.5264444444444445,ind_test,0.7618,0.6441222222222223
2519,2519,OfficeHome,GradNorm,val_optimal,True,True,smear,0.5264444444444445,ind_val,0.8058,0.6661222222222223
2520,2520,OfficeHome,Softmax,ind_span,False,False,Art,0.026,ind_test,0.975,0.5005
2521,2521,OfficeHome,Softmax,ind_span,False,False,Art,0.026,ind_val,0.98,0.503
2522,2522,OfficeHome,Softmax,ind_span,False,False,Clipart,0.348,ind_test,0.975,0.6615
2523,2523,OfficeHome,Softmax,ind_span,False,False,Clipart,0.348,ind_val,0.98,0.6639999999999999
2524,2524,OfficeHome,Softmax,ind_span,False,False,Product,0.103,ind_test,0.975,0.539
2525,2525,OfficeHome,Softmax,ind_span,False,False,Product,0.103,ind_val,0.98,0.5415
2526,2526,OfficeHome,Softmax,ind_span,False,False,brightness,0.794,ind_test,0.975,0.8845000000000001
2527,2527,OfficeHome,Softmax,ind_span,False,False,brightness,0.794,ind_val,0.98,0.887
2528,2528,OfficeHome,Softmax,ind_span,False,False,contrast,0.582,ind_test,0.975,0.7785
2529,2529,OfficeHome,Softmax,ind_span,False,False,contrast,0.582,ind_val,0.98,0.7809999999999999
2530,2530,OfficeHome,Softmax,ind_span,False,False,hue,0.352,ind_test,0.975,0.6635
2531,2531,OfficeHome,Softmax,ind_span,False,False,hue,0.352,ind_val,0.98,0.6659999999999999
2532,2532,OfficeHome,Softmax,ind_span,False,False,multnoise,1.0,ind_test,0.975,0.9875
2533,2533,OfficeHome,Softmax,ind_span,False,False,multnoise,1.0,ind_val,0.98,0.99
2534,2534,OfficeHome,Softmax,ind_span,False,False,noise,1.0,ind_test,0.975,0.9875
2535,2535,OfficeHome,Softmax,ind_span,False,False,noise,1.0,ind_val,0.98,0.99
2536,2536,OfficeHome,Softmax,ind_span,False,False,saltpepper,1.0,ind_test,0.975,0.9875
2537,2537,OfficeHome,Softmax,ind_span,False,False,saltpepper,1.0,ind_val,0.98,0.99
2538,2538,OfficeHome,Softmax,ind_span,False,False,smear,0.733,ind_test,0.975,0.854
2539,2539,OfficeHome,Softmax,ind_span,False,False,smear,0.733,ind_val,0.98,0.8565
2540,2540,OfficeHome,Softmax,ind_span,True,False,Art,0.039,ind_test,0.91,0.47450000000000003
2541,2541,OfficeHome,Softmax,ind_span,True,False,Art,0.039,ind_val,0.932,0.48550000000000004
2542,2542,OfficeHome,Softmax,ind_span,True,False,Clipart,0.348,ind_test,0.91,0.629
2543,2543,OfficeHome,Softmax,ind_span,True,False,Clipart,0.348,ind_val,0.932,0.64
2544,2544,OfficeHome,Softmax,ind_span,True,False,Product,0.257,ind_test,0.91,0.5835
2545,2545,OfficeHome,Softmax,ind_span,True,False,Product,0.257,ind_val,0.932,0.5945
2546,2546,OfficeHome,Softmax,ind_span,True,False,brightness,0.34,ind_test,0.91,0.625
2547,2547,OfficeHome,Softmax,ind_span,True,False,brightness,0.34,ind_val,0.932,0.636
2548,2548,OfficeHome,Softmax,ind_span,True,False,contrast,0.45,ind_test,0.91,0.68
2549,2549,OfficeHome,Softmax,ind_span,True,False,contrast,0.45,ind_val,0.932,0.6910000000000001
2550,2550,OfficeHome,Softmax,ind_span,True,False,hue,0.527,ind_test,0.91,0.7185
2551,2551,OfficeHome,Softmax,ind_span,True,False,hue,0.527,ind_val,0.932,0.7295
2552,2552,OfficeHome,Softmax,ind_span,True,False,multnoise,1.0,ind_test,0.91,0.9550000000000001
2553,2553,OfficeHome,Softmax,ind_span,True,False,multnoise,1.0,ind_val,0.932,0.966
2554,2554,OfficeHome,Softmax,ind_span,True,False,noise,1.0,ind_test,0.91,0.9550000000000001
2555,2555,OfficeHome,Softmax,ind_span,True,False,noise,1.0,ind_val,0.932,0.966
2556,2556,OfficeHome,Softmax,ind_span,True,False,saltpepper,1.0,ind_test,0.91,0.9550000000000001
2557,2557,OfficeHome,Softmax,ind_span,True,False,saltpepper,1.0,ind_val,0.932,0.966
2558,2558,OfficeHome,Softmax,ind_span,True,False,smear,0.361,ind_test,0.91,0.6355
2559,2559,OfficeHome,Softmax,ind_span,True,False,smear,0.361,ind_val,0.932,0.6465000000000001
2560,2560,OfficeHome,Softmax,ind_span,True,True,Art,0.029111111111111112,ind_test,0.9173,0.47320555555555555
2561,2561,OfficeHome,Softmax,ind_span,True,True,Art,0.029111111111111112,ind_val,0.9324,0.48075555555555555
2562,2562,OfficeHome,Softmax,ind_span,True,True,Clipart,0.3605555555555556,ind_test,0.9173,0.6389277777777778
2563,2563,OfficeHome,Softmax,ind_span,True,True,Clipart,0.3605555555555556,ind_val,0.9324,0.6464777777777778
2564,2564,OfficeHome,Softmax,ind_span,True,True,Product,0.2657777777777778,ind_test,0.9173,0.5915388888888888
2565,2565,OfficeHome,Softmax,ind_span,True,True,Product,0.2657777777777778,ind_val,0.9324,0.5990888888888889
2566,2566,OfficeHome,Softmax,ind_span,True,True,brightness,0.46011111111111114,ind_test,0.9173,0.6887055555555556
2567,2567,OfficeHome,Softmax,ind_span,True,True,brightness,0.46011111111111114,ind_val,0.9324,0.6962555555555556
2568,2568,OfficeHome,Softmax,ind_span,True,True,contrast,0.5725555555555556,ind_test,0.9173,0.7449277777777779
2569,2569,OfficeHome,Softmax,ind_span,True,True,contrast,0.5725555555555556,ind_val,0.9324,0.7524777777777778
2570,2570,OfficeHome,Softmax,ind_span,True,True,hue,0.5471111111111111,ind_test,0.9173,0.7322055555555556
2571,2571,OfficeHome,Softmax,ind_span,True,True,hue,0.5471111111111111,ind_val,0.9324,0.7397555555555555
2572,2572,OfficeHome,Softmax,ind_span,True,True,multnoise,1.0,ind_test,0.9173,0.95865
2573,2573,OfficeHome,Softmax,ind_span,True,True,multnoise,1.0,ind_val,0.9324,0.9662
2574,2574,OfficeHome,Softmax,ind_span,True,True,noise,1.0,ind_test,0.9173,0.95865
2575,2575,OfficeHome,Softmax,ind_span,True,True,noise,1.0,ind_val,0.9324,0.9662
2576,2576,OfficeHome,Softmax,ind_span,True,True,saltpepper,1.0,ind_test,0.9173,0.95865
2577,2577,OfficeHome,Softmax,ind_span,True,True,saltpepper,1.0,ind_val,0.9324,0.9662
2578,2578,OfficeHome,Softmax,ind_span,True,True,smear,0.47733333333333333,ind_test,0.9173,0.6973166666666667
2579,2579,OfficeHome,Softmax,ind_span,True,True,smear,0.47733333333333333,ind_val,0.9324,0.7048666666666666
2580,2580,OfficeHome,Softmax,val_optimal,False,False,Art,0.10144444444444445,ind_test,0.8229,0.4621722222222222
2581,2581,OfficeHome,Softmax,val_optimal,False,False,Art,0.10144444444444445,ind_val,0.8387,0.4700722222222222
2582,2582,OfficeHome,Softmax,val_optimal,False,False,Clipart,0.12244444444444444,ind_test,0.8229,0.4726722222222222
2583,2583,OfficeHome,Softmax,val_optimal,False,False,Clipart,0.12244444444444444,ind_val,0.8387,0.48057222222222223
2584,2584,OfficeHome,Softmax,val_optimal,False,False,Product,0.09777777777777778,ind_test,0.8229,0.46033888888888885
2585,2585,OfficeHome,Softmax,val_optimal,False,False,Product,0.09777777777777778,ind_val,0.8387,0.46823888888888887
2586,2586,OfficeHome,Softmax,val_optimal,False,False,brightness,0.43377777777777776,ind_test,0.8229,0.6283388888888889
2587,2587,OfficeHome,Softmax,val_optimal,False,False,brightness,0.43377777777777776,ind_val,0.8387,0.6362388888888889
2588,2588,OfficeHome,Softmax,val_optimal,False,False,contrast,0.3952222222222222,ind_test,0.8229,0.609061111111111
2589,2589,OfficeHome,Softmax,val_optimal,False,False,contrast,0.3952222222222222,ind_val,0.8387,0.6169611111111111
2590,2590,OfficeHome,Softmax,val_optimal,False,False,hue,0.33866666666666667,ind_test,0.8229,0.5807833333333333
2591,2591,OfficeHome,Softmax,val_optimal,False,False,hue,0.33866666666666667,ind_val,0.8387,0.5886833333333333
2592,2592,OfficeHome,Softmax,val_optimal,False,False,multnoise,0.3511111111111111,ind_test,0.8229,0.5870055555555556
2593,2593,OfficeHome,Softmax,val_optimal,False,False,multnoise,0.3511111111111111,ind_val,0.8387,0.5949055555555556
2594,2594,OfficeHome,Softmax,val_optimal,False,False,noise,0.36577777777777776,ind_test,0.8229,0.5943388888888889
2595,2595,OfficeHome,Softmax,val_optimal,False,False,noise,0.36577777777777776,ind_val,0.8387,0.6022388888888889
2596,2596,OfficeHome,Softmax,val_optimal,False,False,saltpepper,0.4444444444444444,ind_test,0.8229,0.6336722222222222
2597,2597,OfficeHome,Softmax,val_optimal,False,False,saltpepper,0.4444444444444444,ind_val,0.8387,0.6415722222222222
2598,2598,OfficeHome,Softmax,val_optimal,False,False,smear,0.42144444444444445,ind_test,0.8229,0.6221722222222222
2599,2599,OfficeHome,Softmax,val_optimal,False,False,smear,0.42144444444444445,ind_val,0.8387,0.6300722222222223
2600,2600,OfficeHome,Softmax,val_optimal,True,False,Art,0.11288888888888889,ind_test,0.7795,0.44619444444444445
2601,2601,OfficeHome,Softmax,val_optimal,True,False,Art,0.11288888888888889,ind_val,0.8053,0.45909444444444447
2602,2602,OfficeHome,Softmax,val_optimal,True,False,Clipart,0.12244444444444444,ind_test,0.7795,0.4509722222222222
2603,2603,OfficeHome,Softmax,val_optimal,True,False,Clipart,0.12244444444444444,ind_val,0.8053,0.46387222222222224
2604,2604,OfficeHome,Softmax,val_optimal,True,False,Product,0.25822222222222224,ind_test,0.7795,0.5188611111111111
2605,2605,OfficeHome,Softmax,val_optimal,True,False,Product,0.25822222222222224,ind_val,0.8053,0.5317611111111111
2606,2606,OfficeHome,Softmax,val_optimal,True,False,brightness,0.5333333333333333,ind_test,0.7795,0.6564166666666666
2607,2607,OfficeHome,Softmax,val_optimal,True,False,brightness,0.5333333333333333,ind_val,0.8053,0.6693166666666667
2608,2608,OfficeHome,Softmax,val_optimal,True,False,contrast,0.5718888888888889,ind_test,0.7795,0.6756944444444444
2609,2609,OfficeHome,Softmax,val_optimal,True,False,contrast,0.5718888888888889,ind_val,0.8053,0.6885944444444445
2610,2610,OfficeHome,Softmax,val_optimal,True,False,hue,0.5318888888888889,ind_test,0.7795,0.6556944444444444
2611,2611,OfficeHome,Softmax,val_optimal,True,False,hue,0.5318888888888889,ind_val,0.8053,0.6685944444444445
2612,2612,OfficeHome,Softmax,val_optimal,True,False,multnoise,0.3511111111111111,ind_test,0.7795,0.5653055555555555
2613,2613,OfficeHome,Softmax,val_optimal,True,False,multnoise,0.3511111111111111,ind_val,0.8053,0.5782055555555555
2614,2614,OfficeHome,Softmax,val_optimal,True,False,noise,0.36577777777777776,ind_test,0.7795,0.5726388888888889
2615,2615,OfficeHome,Softmax,val_optimal,True,False,noise,0.36577777777777776,ind_val,0.8053,0.5855388888888888
2616,2616,OfficeHome,Softmax,val_optimal,True,False,saltpepper,0.4444444444444444,ind_test,0.7795,0.6119722222222221
