Dataset,feature_name,OoD Val Fold,OoD Test Fold,tpr,tnr,ba,bias,k
NICO,Softmax,outdoor,rock,0.5302013422818792,0.19080459770114944,0.3605029699915143,ClassOrderSampler,5
NICO,Softmax,outdoor,rock,0.5307486631016043,0.1869918699186992,0.35887026651015175,ClusterSampler,5
NICO,Softmax,outdoor,rock,0.5321428571428571,0.1595375722543353,0.3458402146985962,SequentialSampler,5
NICO,Softmax,outdoor,grass,0.6575613618368963,0.1595829991980754,0.40857218051748584,RandomSampler,5
NICO,Softmax,outdoor,grass,0.6576862123613312,0.15052041633306645,0.4041033143471988,ClassOrderSampler,5
NICO,Softmax,outdoor,grass,0.6577181208053692,0.14758064516129032,0.40264938298332975,ClusterSampler,5
NICO,Softmax,outdoor,grass,0.6591538157374456,0.1286173633440515,0.39388558954074854,SequentialSampler,5
NICO,Softmax,outdoor,autumn,0.8066147859922179,0.06922592825676521,0.43792035712449157,RandomSampler,5
NICO,Softmax,outdoor,autumn,0.8068535825545171,0.06222501571338779,0.43453929913395245,ClassOrderSampler,5
NICO,Softmax,outdoor,autumn,0.8063639891346527,0.05941845764854614,0.4328912233915994,ClusterSampler,5
NICO,Softmax,outdoor,autumn,0.8080062184220754,0.04476670870113497,0.4263864635616052,SequentialSampler,5
NICO,Softmax,water,outdoor,0.8197908286403862,0.5512820512820513,0.6855364399612187,RandomSampler,5
NICO,Softmax,water,outdoor,0.7309534175010883,0.056291390728476776,0.39362240411478255,ClassOrderSampler,5
NICO,Softmax,water,outdoor,0.730702515177797,0.05329780146568952,0.3920001583217433,ClusterSampler,5
NICO,Softmax,water,outdoor,0.7324066029539531,0.0378737541528239,0.3851401785533885,SequentialSampler,5
NICO,Softmax,water,water,0.6546666666666666,0.16523867809057524,0.40995267237862093,RandomSampler,5
NICO,Softmax,water,water,0.6547698465643762,0.15831295843520787,0.40654140249979204,ClassOrderSampler,5
NICO,Softmax,water,water,0.6548054539408048,0.15611555009219424,0.4054605020164995,ClusterSampler,5
NICO,Softmax,water,water,0.656010656010656,0.14163090128755362,0.3988207786491048,SequentialSampler,5
NICO,Softmax,water,rock,0.5301743406347788,0.20391705069124422,0.3670456956630115,RandomSampler,5
NICO,Softmax,water,rock,0.5302013422818792,0.19080459770114944,0.3605029699915143,ClassOrderSampler,5
NICO,Softmax,water,rock,0.5307486631016043,0.1869918699186992,0.35887026651015175,ClusterSampler,5
NICO,Softmax,water,rock,0.5321428571428571,0.1595375722543353,0.3458402146985962,SequentialSampler,5
NICO,Softmax,water,grass,0.6575613618368963,0.1595829991980754,0.40857218051748584,RandomSampler,5
NICO,Softmax,water,grass,0.6576862123613312,0.15052041633306645,0.4041033143471988,ClassOrderSampler,5
NICO,Softmax,water,grass,0.6577181208053692,0.14758064516129032,0.40264938298332975,ClusterSampler,5
NICO,Softmax,water,grass,0.6591538157374456,0.1286173633440515,0.39388558954074854,SequentialSampler,5
NICO,Softmax,water,autumn,0.8066147859922179,0.06922592825676521,0.43792035712449157,RandomSampler,5
NICO,Softmax,water,autumn,0.8068535825545171,0.06222501571338779,0.43453929913395245,ClassOrderSampler,5
NICO,Softmax,water,autumn,0.8063639891346527,0.05941845764854614,0.4328912233915994,ClusterSampler,5
NICO,Softmax,water,autumn,0.8080062184220754,0.04476670870113497,0.4263864635616052,SequentialSampler,5
NICO,Softmax,rock,outdoor,0.8197908286403862,0.5512820512820513,0.6855364399612187,RandomSampler,5
NICO,Softmax,rock,outdoor,0.7309534175010883,0.056291390728476776,0.39362240411478255,ClassOrderSampler,5
NICO,Softmax,rock,outdoor,0.730702515177797,0.05329780146568952,0.3920001583217433,ClusterSampler,5
NICO,Softmax,rock,outdoor,0.7324066029539531,0.0378737541528239,0.3851401785533885,SequentialSampler,5
NICO,Softmax,rock,water,0.6546666666666666,0.16523867809057524,0.40995267237862093,RandomSampler,5
NICO,Softmax,rock,water,0.6547698465643762,0.15831295843520787,0.40654140249979204,ClassOrderSampler,5
NICO,Softmax,rock,water,0.6548054539408048,0.15611555009219424,0.4054605020164995,ClusterSampler,5
NICO,Softmax,rock,water,0.656010656010656,0.14163090128755362,0.3988207786491048,SequentialSampler,5
NICO,Softmax,rock,rock,0.5301743406347788,0.20391705069124422,0.3670456956630115,RandomSampler,5
NICO,Softmax,rock,rock,0.5302013422818792,0.19080459770114944,0.3605029699915143,ClassOrderSampler,5
NICO,Softmax,rock,rock,0.5307486631016043,0.1869918699186992,0.35887026651015175,ClusterSampler,5
NICO,Softmax,rock,rock,0.5321428571428571,0.1595375722543353,0.3458402146985962,SequentialSampler,5
NICO,Softmax,rock,grass,0.6575613618368963,0.1595829991980754,0.40857218051748584,RandomSampler,5
NICO,Softmax,rock,grass,0.6576862123613312,0.15052041633306645,0.4041033143471988,ClassOrderSampler,5
NICO,Softmax,rock,grass,0.6577181208053692,0.14758064516129032,0.40264938298332975,ClusterSampler,5
NICO,Softmax,rock,grass,0.6591538157374456,0.1286173633440515,0.39388558954074854,SequentialSampler,5
NICO,Softmax,rock,autumn,0.8066147859922179,0.06922592825676521,0.43792035712449157,RandomSampler,5
NICO,Softmax,rock,autumn,0.8068535825545171,0.06222501571338779,0.43453929913395245,ClassOrderSampler,5
NICO,Softmax,rock,autumn,0.8063639891346527,0.05941845764854614,0.4328912233915994,ClusterSampler,5
NICO,Softmax,rock,autumn,0.8080062184220754,0.04476670870113497,0.4263864635616052,SequentialSampler,5
NICO,Softmax,grass,outdoor,0.8197908286403862,0.5512820512820513,0.6855364399612187,RandomSampler,5
NICO,Softmax,grass,outdoor,0.7309534175010883,0.056291390728476776,0.39362240411478255,ClassOrderSampler,5
NICO,Softmax,grass,outdoor,0.730702515177797,0.05329780146568952,0.3920001583217433,ClusterSampler,5
NICO,Softmax,grass,outdoor,0.7324066029539531,0.0378737541528239,0.3851401785533885,SequentialSampler,5
NICO,Softmax,grass,water,0.6546666666666666,0.16523867809057524,0.40995267237862093,RandomSampler,5
NICO,Softmax,grass,water,0.6547698465643762,0.15831295843520787,0.40654140249979204,ClassOrderSampler,5
NICO,Softmax,grass,water,0.6548054539408048,0.15611555009219424,0.4054605020164995,ClusterSampler,5
NICO,Softmax,grass,water,0.656010656010656,0.14163090128755362,0.3988207786491048,SequentialSampler,5
NICO,Softmax,grass,rock,0.5301743406347788,0.20391705069124422,0.3670456956630115,RandomSampler,5
NICO,Softmax,grass,rock,0.5302013422818792,0.19080459770114944,0.3605029699915143,ClassOrderSampler,5
NICO,Softmax,grass,rock,0.5307486631016043,0.1869918699186992,0.35887026651015175,ClusterSampler,5
NICO,Softmax,grass,rock,0.5321428571428571,0.1595375722543353,0.3458402146985962,SequentialSampler,5
NICO,Softmax,grass,grass,0.6575613618368963,0.1595829991980754,0.40857218051748584,RandomSampler,5
NICO,Softmax,grass,grass,0.6576862123613312,0.15052041633306645,0.4041033143471988,ClassOrderSampler,5
NICO,Softmax,grass,grass,0.6577181208053692,0.14758064516129032,0.40264938298332975,ClusterSampler,5
NICO,Softmax,grass,grass,0.6591538157374456,0.1286173633440515,0.39388558954074854,SequentialSampler,5
NICO,Softmax,grass,autumn,0.8066147859922179,0.06922592825676521,0.43792035712449157,RandomSampler,5
NICO,Softmax,grass,autumn,0.8068535825545171,0.06222501571338779,0.43453929913395245,ClassOrderSampler,5
NICO,Softmax,grass,autumn,0.8063639891346527,0.05941845764854614,0.4328912233915994,ClusterSampler,5
NICO,Softmax,grass,autumn,0.8080062184220754,0.04476670870113497,0.4263864635616052,SequentialSampler,5
NICO,Softmax,autumn,outdoor,0.8197908286403862,0.5512820512820513,0.6855364399612187,RandomSampler,5
NICO,Softmax,autumn,outdoor,0.7309534175010883,0.056291390728476776,0.39362240411478255,ClassOrderSampler,5
NICO,Softmax,autumn,outdoor,0.730702515177797,0.05329780146568952,0.3920001583217433,ClusterSampler,5
NICO,Softmax,autumn,outdoor,0.7324066029539531,0.0378737541528239,0.3851401785533885,SequentialSampler,5
NICO,Softmax,autumn,water,0.6546666666666666,0.16523867809057524,0.40995267237862093,RandomSampler,5
NICO,Softmax,autumn,water,0.6547698465643762,0.15831295843520787,0.40654140249979204,ClassOrderSampler,5
NICO,Softmax,autumn,water,0.6548054539408048,0.15611555009219424,0.4054605020164995,ClusterSampler,5
NICO,Softmax,autumn,water,0.656010656010656,0.14163090128755362,0.3988207786491048,SequentialSampler,5
NICO,Softmax,autumn,rock,0.5301743406347788,0.20391705069124422,0.3670456956630115,RandomSampler,5
NICO,Softmax,autumn,rock,0.5302013422818792,0.19080459770114944,0.3605029699915143,ClassOrderSampler,5
NICO,Softmax,autumn,rock,0.5307486631016043,0.1869918699186992,0.35887026651015175,ClusterSampler,5
NICO,Softmax,autumn,rock,0.5321428571428571,0.1595375722543353,0.3458402146985962,SequentialSampler,5
NICO,Softmax,autumn,grass,0.6575613618368963,0.1595829991980754,0.40857218051748584,RandomSampler,5
NICO,Softmax,autumn,grass,0.6576862123613312,0.15052041633306645,0.4041033143471988,ClassOrderSampler,5
NICO,Softmax,autumn,grass,0.6577181208053692,0.14758064516129032,0.40264938298332975,ClusterSampler,5
NICO,Softmax,autumn,grass,0.6591538157374456,0.1286173633440515,0.39388558954074854,SequentialSampler,5
NICO,Softmax,autumn,autumn,0.8066147859922179,0.06922592825676521,0.43792035712449157,RandomSampler,5
NICO,Softmax,autumn,autumn,0.8068535825545171,0.06222501571338779,0.43453929913395245,ClassOrderSampler,5
NICO,Softmax,autumn,autumn,0.8063639891346527,0.05941845764854614,0.4328912233915994,ClusterSampler,5
NICO,Softmax,autumn,autumn,0.8080062184220754,0.04476670870113497,0.4263864635616052,SequentialSampler,5
NICO,rabanser,outdoor,outdoor,0.4716666666666667,0.717948717948718,0.5948076923076924,RandomSampler,0
NICO,rabanser,outdoor,water,0.5082568807339449,0.5669642857142857,0.5376105832241154,RandomSampler,0
NICO,rabanser,outdoor,rock,0.4896969696969697,0.5709459459459459,0.5303214578214578,RandomSampler,0
NICO,rabanser,outdoor,grass,0.5476190476190477,0.5205882352941176,0.5341036414565826,RandomSampler,0
NICO,rabanser,outdoor,autumn,0.509594882729211,0.5819209039548023,0.5457578933420066,RandomSampler,0
NICO,rabanser,water,outdoor,0.4716666666666667,0.717948717948718,0.5948076923076924,RandomSampler,0
NICO,rabanser,water,water,0.5082568807339449,0.5669642857142857,0.5376105832241154,RandomSampler,0
NICO,rabanser,water,rock,0.4896969696969697,0.5709459459459459,0.5303214578214578,RandomSampler,0
NICO,rabanser,water,grass,0.5476190476190477,0.5205882352941176,0.5341036414565826,RandomSampler,0
NICO,rabanser,water,autumn,0.509594882729211,0.5819209039548023,0.5457578933420066,RandomSampler,0
NICO,rabanser,rock,outdoor,0.45916666666666667,0.7307692307692308,0.5949679487179488,RandomSampler,0
NICO,rabanser,rock,water,0.4935779816513762,0.5803571428571428,0.5369675622542595,RandomSampler,0
NICO,rabanser,rock,rock,0.48,0.5844594594594594,0.5322297297297297,RandomSampler,0
NICO,rabanser,rock,grass,0.5327380952380952,0.538235294117647,0.5354866946778711,RandomSampler,0
NICO,rabanser,rock,autumn,0.4925373134328358,0.5932203389830508,0.5428788262079434,RandomSampler,0
NICO,rabanser,grass,outdoor,0.4716666666666667,0.717948717948718,0.5948076923076924,RandomSampler,0
NICO,rabanser,grass,water,0.5082568807339449,0.5669642857142857,0.5376105832241154,RandomSampler,0
NICO,rabanser,grass,rock,0.4896969696969697,0.5709459459459459,0.5303214578214578,RandomSampler,0
NICO,rabanser,grass,grass,0.5476190476190477,0.5205882352941176,0.5341036414565826,RandomSampler,0
NICO,rabanser,grass,autumn,0.509594882729211,0.5819209039548023,0.5457578933420066,RandomSampler,0
NICO,rabanser,autumn,outdoor,0.5258333333333334,0.641025641025641,0.5834294871794872,RandomSampler,0
NICO,rabanser,autumn,water,0.5559633027522936,0.5133928571428572,0.5346780799475754,RandomSampler,0
NICO,rabanser,autumn,rock,0.5430303030303031,0.4966216216216216,0.5198259623259623,RandomSampler,0
NICO,rabanser,autumn,grass,0.5892857142857143,0.4411764705882353,0.5152310924369747,RandomSampler,0
NICO,rabanser,autumn,autumn,0.5671641791044776,0.5084745762711864,0.537819377687832,RandomSampler,0
NICO,rabanser,outdoor,outdoor,0.9997715851987209,0.7435897435897436,0.8716806643942323,RandomSampler,5
NICO,rabanser,outdoor,outdoor,0.99967958987504,0.008988764044943864,0.5043341769599919,ClassOrderSampler,5
NICO,rabanser,outdoor,outdoor,0.9996796925048046,0.005997001499250421,0.5028383470020275,ClusterSampler,5
NICO,rabanser,outdoor,outdoor,0.9993591797500802,0.043445692883895104,0.5214024363169876,SequentialSampler,5
NICO,rabanser,outdoor,water,0.9982022471910112,0.0650118203309693,0.5316070337609903,RandomSampler,5
NICO,rabanser,outdoor,water,0.9995505617977528,0.014184397163120588,0.5068674794804366,ClassOrderSampler,5
NICO,rabanser,outdoor,water,0.9995507637017071,0.009467455621301801,0.5045091096615044,ClusterSampler,5
NICO,rabanser,outdoor,water,0.9991011235955056,0.0685579196217494,0.5338295216086275,SequentialSampler,5
NICO,rabanser,outdoor,rock,0.9989778534923339,0.04705882352941182,0.5230183385108729,RandomSampler,5
NICO,rabanser,outdoor,rock,1.0,0.01092436974789912,0.5054621848739496,ClassOrderSampler,5
NICO,rabanser,outdoor,rock,1.0,0.007569386038687953,0.5037846930193439,ClusterSampler,5
NICO,rabanser,outdoor,rock,0.9996592844974447,0.049579831932773155,0.524619558215109,SequentialSampler,5
NICO,rabanser,outdoor,grass,0.9990878686530861,0.05092592592592593,0.525006897289506,RandomSampler,5
NICO,rabanser,outdoor,grass,1.0,0.011111111111111072,0.5055555555555555,ClassOrderSampler,5
NICO,rabanser,outdoor,grass,1.0,0.007414272474513428,0.5037071362372567,ClusterSampler,5
NICO,rabanser,outdoor,grass,0.9996959562176954,0.0537037037037037,0.5266998299606995,SequentialSampler,5
NICO,rabanser,outdoor,autumn,0.9987990392313851,0.05735140771637126,0.5280752234738781,RandomSampler,5
NICO,rabanser,outdoor,autumn,1.0,0.012513034410844615,0.5062565172054223,ClassOrderSampler,5
NICO,rabanser,outdoor,autumn,1.0,0.008350730688935326,0.5041753653444676,ClusterSampler,5
NICO,rabanser,outdoor,autumn,0.999599679743795,0.060479666319082415,0.5300396730314387,SequentialSampler,5
NICO,rabanser,water,outdoor,0.8871630881681133,1.0,0.9435815440840567,RandomSampler,5
NICO,rabanser,water,outdoor,0.8971483498878564,0.17303370786516858,0.5350910288765125,ClassOrderSampler,5
NICO,rabanser,water,outdoor,0.8971812940422806,0.1634182908545727,0.5302997924484267,ClusterSampler,5
NICO,rabanser,water,outdoor,0.8971483498878564,0.18726591760299627,0.5422071337454264,SequentialSampler,5
NICO,rabanser,water,water,0.9514606741573034,0.1442080378250591,0.5478343559911812,RandomSampler,5
NICO,rabanser,water,water,0.9514606741573034,0.12056737588652477,0.5360140250219141,ClassOrderSampler,5
NICO,rabanser,water,water,0.9514824797843666,0.10532544378698228,0.5284039617856744,ClusterSampler,5
NICO,rabanser,water,water,0.9514606741573034,0.14302600472813243,0.5472433394427179,SequentialSampler,5
NICO,rabanser,water,rock,0.9206132879045996,0.17815126050420171,0.5493822742044007,RandomSampler,5
NICO,rabanser,water,rock,0.9206132879045996,0.16134453781512603,0.5409789128598628,ClassOrderSampler,5
NICO,rabanser,water,rock,0.9206403269754768,0.15054667788057186,0.5355935024280243,ClusterSampler,5
NICO,rabanser,water,rock,0.9206132879045996,0.17731092436974794,0.5489621061371738,SequentialSampler,5
NICO,rabanser,water,grass,0.9601702645180906,0.12777777777777777,0.5439740211479343,RandomSampler,5
NICO,rabanser,water,grass,0.9601702645180906,0.10925925925925928,0.534714761888675,ClassOrderSampler,5
NICO,rabanser,water,grass,0.9601823708206687,0.09731232622798891,0.5287473485243288,ClusterSampler,5
NICO,rabanser,water,grass,0.9601702645180906,0.12685185185185188,0.5435110581849713,SequentialSampler,5
NICO,rabanser,water,autumn,0.9003202562049639,0.22106360792492175,0.5606919320649428,RandomSampler,5
NICO,rabanser,water,autumn,0.9003202562049639,0.20020855057351405,0.550264403389239,ClassOrderSampler,5
NICO,rabanser,water,autumn,0.9003601440576231,0.18684759916492688,0.543603871611275,ClusterSampler,5
NICO,rabanser,water,autumn,0.9003202562049639,0.22002085505735136,0.5601705556311576,SequentialSampler,5
NICO,rabanser,rock,outdoor,0.9997715851987209,0.7435897435897436,0.8716806643942323,RandomSampler,5
NICO,rabanser,rock,outdoor,0.99967958987504,0.008988764044943864,0.5043341769599919,ClassOrderSampler,5
NICO,rabanser,rock,outdoor,0.9996796925048046,0.005997001499250421,0.5028383470020275,ClusterSampler,5
NICO,rabanser,rock,outdoor,0.9993591797500802,0.043445692883895104,0.5214024363169876,SequentialSampler,5
NICO,rabanser,rock,water,0.9982022471910112,0.0650118203309693,0.5316070337609903,RandomSampler,5
NICO,rabanser,rock,water,0.9995505617977528,0.014184397163120588,0.5068674794804366,ClassOrderSampler,5
NICO,rabanser,rock,water,0.9995507637017071,0.009467455621301801,0.5045091096615044,ClusterSampler,5
NICO,rabanser,rock,water,0.9991011235955056,0.0685579196217494,0.5338295216086275,SequentialSampler,5
NICO,rabanser,rock,rock,0.9989778534923339,0.04705882352941182,0.5230183385108729,RandomSampler,5
NICO,rabanser,rock,rock,1.0,0.01092436974789912,0.5054621848739496,ClassOrderSampler,5
NICO,rabanser,rock,rock,1.0,0.007569386038687953,0.5037846930193439,ClusterSampler,5
NICO,rabanser,rock,rock,0.9996592844974447,0.049579831932773155,0.524619558215109,SequentialSampler,5
NICO,rabanser,rock,grass,0.9990878686530861,0.05092592592592593,0.525006897289506,RandomSampler,5
NICO,rabanser,rock,grass,1.0,0.011111111111111072,0.5055555555555555,ClassOrderSampler,5
NICO,rabanser,rock,grass,1.0,0.007414272474513428,0.5037071362372567,ClusterSampler,5
NICO,rabanser,rock,grass,0.9996959562176954,0.0537037037037037,0.5266998299606995,SequentialSampler,5
NICO,rabanser,rock,autumn,0.9987990392313851,0.05735140771637126,0.5280752234738781,RandomSampler,5
NICO,rabanser,rock,autumn,1.0,0.012513034410844615,0.5062565172054223,ClassOrderSampler,5
NICO,rabanser,rock,autumn,1.0,0.008350730688935326,0.5041753653444676,ClusterSampler,5
NICO,rabanser,rock,autumn,0.999599679743795,0.060479666319082415,0.5300396730314387,SequentialSampler,5
NICO,rabanser,grass,outdoor,0.8871630881681133,1.0,0.9435815440840567,RandomSampler,5
NICO,rabanser,grass,outdoor,0.8971483498878564,0.17303370786516858,0.5350910288765125,ClassOrderSampler,5
NICO,rabanser,grass,outdoor,0.8971812940422806,0.1634182908545727,0.5302997924484267,ClusterSampler,5
NICO,rabanser,grass,outdoor,0.8971483498878564,0.18726591760299627,0.5422071337454264,SequentialSampler,5
NICO,rabanser,grass,water,0.9514606741573034,0.1442080378250591,0.5478343559911812,RandomSampler,5
NICO,rabanser,grass,water,0.9514606741573034,0.12056737588652477,0.5360140250219141,ClassOrderSampler,5
NICO,rabanser,grass,water,0.9514824797843666,0.10532544378698228,0.5284039617856744,ClusterSampler,5
NICO,rabanser,grass,water,0.9514606741573034,0.14302600472813243,0.5472433394427179,SequentialSampler,5
NICO,rabanser,grass,rock,0.9206132879045996,0.17815126050420171,0.5493822742044007,RandomSampler,5
NICO,rabanser,grass,rock,0.9206132879045996,0.16134453781512603,0.5409789128598628,ClassOrderSampler,5
NICO,rabanser,grass,rock,0.9206403269754768,0.15054667788057186,0.5355935024280243,ClusterSampler,5
NICO,rabanser,grass,rock,0.9206132879045996,0.17731092436974794,0.5489621061371738,SequentialSampler,5
NICO,rabanser,grass,grass,0.9601702645180906,0.12777777777777777,0.5439740211479343,RandomSampler,5
NICO,rabanser,grass,grass,0.9601702645180906,0.10925925925925928,0.534714761888675,ClassOrderSampler,5
NICO,rabanser,grass,grass,0.9601823708206687,0.09731232622798891,0.5287473485243288,ClusterSampler,5
NICO,rabanser,grass,grass,0.9601702645180906,0.12685185185185188,0.5435110581849713,SequentialSampler,5
NICO,rabanser,grass,autumn,0.9003202562049639,0.22106360792492175,0.5606919320649428,RandomSampler,5
NICO,rabanser,grass,autumn,0.9003202562049639,0.20020855057351405,0.550264403389239,ClassOrderSampler,5
NICO,rabanser,grass,autumn,0.9003601440576231,0.18684759916492688,0.543603871611275,ClusterSampler,5
NICO,rabanser,grass,autumn,0.9003202562049639,0.22002085505735136,0.5601705556311576,SequentialSampler,5
NICO,rabanser,autumn,outdoor,0.9997715851987209,0.7435897435897436,0.8716806643942323,RandomSampler,5
NICO,rabanser,autumn,outdoor,0.99967958987504,0.008988764044943864,0.5043341769599919,ClassOrderSampler,5
NICO,rabanser,autumn,outdoor,0.9996796925048046,0.005997001499250421,0.5028383470020275,ClusterSampler,5
NICO,rabanser,autumn,outdoor,0.9993591797500802,0.043445692883895104,0.5214024363169876,SequentialSampler,5
NICO,rabanser,autumn,water,0.9982022471910112,0.0650118203309693,0.5316070337609903,RandomSampler,5
NICO,rabanser,autumn,water,0.9995505617977528,0.014184397163120588,0.5068674794804366,ClassOrderSampler,5
NICO,rabanser,autumn,water,0.9995507637017071,0.009467455621301801,0.5045091096615044,ClusterSampler,5
NICO,rabanser,autumn,water,0.9991011235955056,0.0685579196217494,0.5338295216086275,SequentialSampler,5
NICO,rabanser,autumn,rock,0.9989778534923339,0.04705882352941182,0.5230183385108729,RandomSampler,5
NICO,rabanser,autumn,rock,1.0,0.01092436974789912,0.5054621848739496,ClassOrderSampler,5
NICO,rabanser,autumn,rock,1.0,0.007569386038687953,0.5037846930193439,ClusterSampler,5
NICO,rabanser,autumn,rock,0.9996592844974447,0.049579831932773155,0.524619558215109,SequentialSampler,5
NICO,rabanser,autumn,grass,0.9990878686530861,0.05092592592592593,0.525006897289506,RandomSampler,5
NICO,rabanser,autumn,grass,1.0,0.011111111111111072,0.5055555555555555,ClassOrderSampler,5
NICO,rabanser,autumn,grass,1.0,0.007414272474513428,0.5037071362372567,ClusterSampler,5
NICO,rabanser,autumn,grass,0.9996959562176954,0.0537037037037037,0.5266998299606995,SequentialSampler,5
NICO,rabanser,autumn,autumn,0.9987990392313851,0.05735140771637126,0.5280752234738781,RandomSampler,5
NICO,rabanser,autumn,autumn,1.0,0.012513034410844615,0.5062565172054223,ClassOrderSampler,5
NICO,rabanser,autumn,autumn,1.0,0.008350730688935326,0.5041753653444676,ClusterSampler,5
NICO,rabanser,autumn,autumn,0.999599679743795,0.060479666319082415,0.5300396730314387,SequentialSampler,5
Polyp,kNN,EtisLaribDB,EtisLaribDB,1.0,1.0,1.0,RandomSampler,-1
Polyp,kNN,EtisLaribDB,EtisLaribDB,0.9655172413793104,0.3846153846153846,0.6750663129973475,ClusterSampler,-1
Polyp,kNN,EtisLaribDB,EtisLaribDB,0.9655172413793104,0.3846153846153846,0.6750663129973475,SequentialSampler,-1
Polyp,kNN,EtisLaribDB,CVC-ClinicDB,0.6567164179104478,0.24528301886792447,0.4509997183891861,RandomSampler,-1
Polyp,kNN,EtisLaribDB,CVC-ClinicDB,0.6666666666666666,0.2592592592592593,0.46296296296296297,ClusterSampler,-1
Polyp,kNN,EtisLaribDB,CVC-ClinicDB,0.6666666666666666,0.2592592592592593,0.46296296296296297,SequentialSampler,-1
Polyp,kNN,EtisLaribDB,EndoCV2020,0.4,0.2941176470588235,0.34705882352941175,RandomSampler,-1
Polyp,kNN,EtisLaribDB,EndoCV2020,0.4444444444444444,0.33333333333333337,0.3888888888888889,ClusterSampler,-1
Polyp,kNN,EtisLaribDB,EndoCV2020,0.4444444444444444,0.33333333333333337,0.3888888888888889,SequentialSampler,-1
Polyp,kNN,CVC-ClinicDB,EtisLaribDB,1.0,1.0,1.0,RandomSampler,-1
Polyp,kNN,CVC-ClinicDB,EtisLaribDB,0.9655172413793104,0.3076923076923077,0.636604774535809,ClusterSampler,-1
Polyp,kNN,CVC-ClinicDB,EtisLaribDB,0.9655172413793104,0.3846153846153846,0.6750663129973475,SequentialSampler,-1
Polyp,kNN,CVC-ClinicDB,CVC-ClinicDB,0.9104477611940298,0.09433962264150941,0.5023936919177696,RandomSampler,-1
Polyp,kNN,CVC-ClinicDB,CVC-ClinicDB,0.9242424242424242,0.09259259259259256,0.5084175084175084,ClusterSampler,-1
Polyp,kNN,CVC-ClinicDB,CVC-ClinicDB,0.9242424242424242,0.11111111111111116,0.5176767676767677,SequentialSampler,-1
Polyp,kNN,CVC-ClinicDB,EndoCV2020,0.7,0.23529411764705888,0.4676470588235294,RandomSampler,-1
Polyp,kNN,CVC-ClinicDB,EndoCV2020,0.7777777777777778,0.2222222222222222,0.5,ClusterSampler,-1
Polyp,kNN,CVC-ClinicDB,EndoCV2020,0.7777777777777778,0.2777777777777778,0.5277777777777778,SequentialSampler,-1
Polyp,kNN,EndoCV2020,EtisLaribDB,1.0,1.0,1.0,RandomSampler,-1
Polyp,kNN,EndoCV2020,EtisLaribDB,0.9655172413793104,0.3846153846153846,0.6750663129973475,ClusterSampler,-1
Polyp,kNN,EndoCV2020,EtisLaribDB,0.9655172413793104,0.3846153846153846,0.6750663129973475,SequentialSampler,-1
Polyp,kNN,EndoCV2020,CVC-ClinicDB,0.8656716417910447,0.13207547169811318,0.49887355674457895,RandomSampler,-1
Polyp,kNN,EndoCV2020,CVC-ClinicDB,0.8787878787878788,0.14814814814814814,0.5134680134680134,ClusterSampler,-1
Polyp,kNN,EndoCV2020,CVC-ClinicDB,0.8787878787878788,0.14814814814814814,0.5134680134680134,SequentialSampler,-1
Polyp,kNN,EndoCV2020,EndoCV2020,0.7,0.23529411764705888,0.4676470588235294,RandomSampler,-1
Polyp,kNN,EndoCV2020,EndoCV2020,0.7777777777777778,0.2777777777777778,0.5277777777777778,ClusterSampler,-1
Polyp,kNN,EndoCV2020,EndoCV2020,0.7777777777777778,0.2777777777777778,0.5277777777777778,SequentialSampler,-1
Polyp,GradNorm,EtisLaribDB,EtisLaribDB,0.7222222222222222,1.0,0.8611111111111112,RandomSampler,-1
Polyp,GradNorm,EtisLaribDB,EtisLaribDB,0.7272727272727273,0.5,0.6136363636363636,ClusterSampler,-1
Polyp,GradNorm,EtisLaribDB,EtisLaribDB,0.7272727272727273,0.5,0.6136363636363636,SequentialSampler,-1
Polyp,GradNorm,EtisLaribDB,CVC-ClinicDB,0.75,0.27941176470588236,0.5147058823529411,RandomSampler,-1
Polyp,GradNorm,EtisLaribDB,CVC-ClinicDB,0.75,0.27941176470588236,0.5147058823529411,ClusterSampler,-1
Polyp,GradNorm,EtisLaribDB,CVC-ClinicDB,0.75,0.27941176470588236,0.5147058823529411,SequentialSampler,-1
Polyp,GradNorm,EtisLaribDB,EndoCV2020,0.7142857142857143,0.4,0.5571428571428572,RandomSampler,-1
Polyp,GradNorm,EtisLaribDB,EndoCV2020,0.7142857142857143,0.4,0.5571428571428572,ClusterSampler,-1
Polyp,GradNorm,EtisLaribDB,EndoCV2020,0.7142857142857143,0.4,0.5571428571428572,SequentialSampler,-1
Polyp,GradNorm,CVC-ClinicDB,EtisLaribDB,0.7222222222222222,1.0,0.8611111111111112,RandomSampler,-1
Polyp,GradNorm,CVC-ClinicDB,EtisLaribDB,0.7272727272727273,0.5,0.6136363636363636,ClusterSampler,-1
Polyp,GradNorm,CVC-ClinicDB,EtisLaribDB,0.7272727272727273,0.5,0.6136363636363636,SequentialSampler,-1
Polyp,GradNorm,CVC-ClinicDB,CVC-ClinicDB,0.75,0.27941176470588236,0.5147058823529411,RandomSampler,-1
Polyp,GradNorm,CVC-ClinicDB,CVC-ClinicDB,0.75,0.27941176470588236,0.5147058823529411,ClusterSampler,-1
Polyp,GradNorm,CVC-ClinicDB,CVC-ClinicDB,0.75,0.27941176470588236,0.5147058823529411,SequentialSampler,-1
