level_0,index,Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Shift,TPR,InD Shift,TNR,balanced_accuracy
3791,3791,OfficeHome,Softmax,density,False,False,hue,0.0,ind_val,1.0,0.5
3792,3792,OfficeHome,Softmax,density,False,False,multnoise,0.0,ind_test,1.0,0.5
3793,3793,OfficeHome,Softmax,density,False,False,multnoise,0.0,ind_val,1.0,0.5
3794,3794,OfficeHome,Softmax,density,False,False,noise,0.002,ind_test,1.0,0.501
3795,3795,OfficeHome,Softmax,density,False,False,noise,0.002,ind_val,1.0,0.501
3796,3796,OfficeHome,Softmax,density,False,False,saltpepper,1.0,ind_test,1.0,1.0
3797,3797,OfficeHome,Softmax,density,False,False,saltpepper,1.0,ind_val,1.0,1.0
3798,3798,OfficeHome,Softmax,density,False,False,smear,0.0,ind_test,1.0,0.5
3799,3799,OfficeHome,Softmax,density,False,False,smear,0.0,ind_val,1.0,0.5
3800,3800,OfficeHome,Softmax,density,True,False,Art,0.0,ind_test,0.914,0.457
3801,3801,OfficeHome,Softmax,density,True,False,Art,0.0,ind_val,0.95,0.475
3802,3802,OfficeHome,Softmax,density,True,False,Clipart,0.0,ind_test,0.914,0.457
3803,3803,OfficeHome,Softmax,density,True,False,Clipart,0.0,ind_val,0.95,0.475
3804,3804,OfficeHome,Softmax,density,True,False,Product,0.035,ind_test,0.914,0.47450000000000003
3805,3805,OfficeHome,Softmax,density,True,False,Product,0.035,ind_val,0.95,0.4925
3806,3806,OfficeHome,Softmax,density,True,False,brightness,0.516,ind_test,0.914,0.7150000000000001
3807,3807,OfficeHome,Softmax,density,True,False,brightness,0.516,ind_val,0.95,0.733
3808,3808,OfficeHome,Softmax,density,True,False,contrast,0.658,ind_test,0.914,0.786
3809,3809,OfficeHome,Softmax,density,True,False,contrast,0.658,ind_val,0.95,0.804
3810,3810,OfficeHome,Softmax,density,True,False,hue,0.289,ind_test,0.914,0.6015
3811,3811,OfficeHome,Softmax,density,True,False,hue,0.289,ind_val,0.95,0.6194999999999999
3812,3812,OfficeHome,Softmax,density,True,False,multnoise,0.0,ind_test,0.914,0.457
3813,3813,OfficeHome,Softmax,density,True,False,multnoise,0.0,ind_val,0.95,0.475
3814,3814,OfficeHome,Softmax,density,True,False,noise,0.002,ind_test,0.914,0.458
3815,3815,OfficeHome,Softmax,density,True,False,noise,0.002,ind_val,0.95,0.476
3816,3816,OfficeHome,Softmax,density,True,False,saltpepper,1.0,ind_test,0.914,0.9570000000000001
3817,3817,OfficeHome,Softmax,density,True,False,saltpepper,1.0,ind_val,0.95,0.975
3818,3818,OfficeHome,Softmax,density,True,False,smear,0.564,ind_test,0.914,0.739
3819,3819,OfficeHome,Softmax,density,True,False,smear,0.564,ind_val,0.95,0.7569999999999999
3820,3820,OfficeHome,Softmax,density,True,True,Art,0.0,ind_test,0.914,0.457
3821,3821,OfficeHome,Softmax,density,True,True,Art,0.0,ind_val,0.95,0.475
3822,3822,OfficeHome,Softmax,density,True,True,Clipart,0.0,ind_test,0.914,0.457
3823,3823,OfficeHome,Softmax,density,True,True,Clipart,0.0,ind_val,0.95,0.475
3824,3824,OfficeHome,Softmax,density,True,True,Product,0.035,ind_test,0.914,0.47450000000000003
3825,3825,OfficeHome,Softmax,density,True,True,Product,0.035,ind_val,0.95,0.4925
3826,3826,OfficeHome,Softmax,density,True,True,brightness,0.516,ind_test,0.914,0.7150000000000001
3827,3827,OfficeHome,Softmax,density,True,True,brightness,0.516,ind_val,0.95,0.733
3828,3828,OfficeHome,Softmax,density,True,True,contrast,0.658,ind_test,0.914,0.786
3829,3829,OfficeHome,Softmax,density,True,True,contrast,0.658,ind_val,0.95,0.804
3830,3830,OfficeHome,Softmax,density,True,True,hue,0.289,ind_test,0.914,0.6015
3831,3831,OfficeHome,Softmax,density,True,True,hue,0.289,ind_val,0.95,0.6194999999999999
3832,3832,OfficeHome,Softmax,density,True,True,multnoise,0.0004444444444444,ind_test,0.914,0.4572222222222222
3833,3833,OfficeHome,Softmax,density,True,True,multnoise,0.0004444444444444,ind_val,0.95,0.47522222222222216
3834,3834,OfficeHome,Softmax,density,True,True,noise,0.0054444444444444,ind_test,0.914,0.4597222222222222
3835,3835,OfficeHome,Softmax,density,True,True,noise,0.0054444444444444,ind_val,0.95,0.47772222222222216
3836,3836,OfficeHome,Softmax,density,True,True,saltpepper,1.0,ind_test,0.914,0.9570000000000001
3837,3837,OfficeHome,Softmax,density,True,True,saltpepper,1.0,ind_val,0.95,0.975
3838,3838,OfficeHome,Softmax,density,True,True,smear,0.564,ind_test,0.914,0.739
3839,3839,OfficeHome,Softmax,density,True,True,smear,0.564,ind_val,0.95,0.7569999999999999
3840,3840,OfficeHome,Softmax,ind_span,False,False,Art,0.031,ind_test,0.953,0.492
3841,3841,OfficeHome,Softmax,ind_span,False,False,Art,0.031,ind_val,0.98,0.5055
3842,3842,OfficeHome,Softmax,ind_span,False,False,Clipart,0.616,ind_test,0.953,0.7845
3843,3843,OfficeHome,Softmax,ind_span,False,False,Clipart,0.616,ind_val,0.98,0.798
3844,3844,OfficeHome,Softmax,ind_span,False,False,Product,0.19,ind_test,0.953,0.5715
3845,3845,OfficeHome,Softmax,ind_span,False,False,Product,0.19,ind_val,0.98,0.585
3846,3846,OfficeHome,Softmax,ind_span,False,False,brightness,0.98,ind_test,0.953,0.9664999999999999
3847,3847,OfficeHome,Softmax,ind_span,False,False,brightness,0.98,ind_val,0.98,0.98
3848,3848,OfficeHome,Softmax,ind_span,False,False,contrast,0.876,ind_test,0.953,0.9145
3849,3849,OfficeHome,Softmax,ind_span,False,False,contrast,0.876,ind_val,0.98,0.9279999999999999
3850,3850,OfficeHome,Softmax,ind_span,False,False,hue,0.681,ind_test,0.953,0.817
3851,3851,OfficeHome,Softmax,ind_span,False,False,hue,0.681,ind_val,0.98,0.8305
3852,3852,OfficeHome,Softmax,ind_span,False,False,multnoise,1.0,ind_test,0.953,0.9764999999999999
3853,3853,OfficeHome,Softmax,ind_span,False,False,multnoise,1.0,ind_val,0.98,0.99
3854,3854,OfficeHome,Softmax,ind_span,False,False,noise,1.0,ind_test,0.953,0.9764999999999999
3855,3855,OfficeHome,Softmax,ind_span,False,False,noise,1.0,ind_val,0.98,0.99
3856,3856,OfficeHome,Softmax,ind_span,False,False,saltpepper,1.0,ind_test,0.953,0.9764999999999999
3857,3857,OfficeHome,Softmax,ind_span,False,False,saltpepper,1.0,ind_val,0.98,0.99
3858,3858,OfficeHome,Softmax,ind_span,False,False,smear,0.966,ind_test,0.953,0.9595
3859,3859,OfficeHome,Softmax,ind_span,False,False,smear,0.966,ind_val,0.98,0.973
3860,3860,OfficeHome,Softmax,ind_span,True,False,Art,0.031,ind_test,0.877,0.454
3861,3861,OfficeHome,Softmax,ind_span,True,False,Art,0.031,ind_val,0.932,0.48150000000000004
3862,3862,OfficeHome,Softmax,ind_span,True,False,Clipart,0.616,ind_test,0.877,0.7464999999999999
3863,3863,OfficeHome,Softmax,ind_span,True,False,Clipart,0.616,ind_val,0.932,0.774
3864,3864,OfficeHome,Softmax,ind_span,True,False,Product,0.221,ind_test,0.877,0.549
3865,3865,OfficeHome,Softmax,ind_span,True,False,Product,0.221,ind_val,0.932,0.5765
3866,3866,OfficeHome,Softmax,ind_span,True,False,brightness,0.484,ind_test,0.877,0.6805
3867,3867,OfficeHome,Softmax,ind_span,True,False,brightness,0.484,ind_val,0.932,0.708
3868,3868,OfficeHome,Softmax,ind_span,True,False,contrast,0.388,ind_test,0.877,0.6325000000000001
3869,3869,OfficeHome,Softmax,ind_span,True,False,contrast,0.388,ind_val,0.932,0.66
3870,3870,OfficeHome,Softmax,ind_span,True,False,hue,0.58,ind_test,0.877,0.7284999999999999
3871,3871,OfficeHome,Softmax,ind_span,True,False,hue,0.58,ind_val,0.932,0.756
3872,3872,OfficeHome,Softmax,ind_span,True,False,multnoise,1.0,ind_test,0.877,0.9385
3873,3873,OfficeHome,Softmax,ind_span,True,False,multnoise,1.0,ind_val,0.932,0.966
3874,3874,OfficeHome,Softmax,ind_span,True,False,noise,1.0,ind_test,0.877,0.9385
3875,3875,OfficeHome,Softmax,ind_span,True,False,noise,1.0,ind_val,0.932,0.966
3876,3876,OfficeHome,Softmax,ind_span,True,False,saltpepper,1.0,ind_test,0.877,0.9385
3877,3877,OfficeHome,Softmax,ind_span,True,False,saltpepper,1.0,ind_val,0.932,0.966
3878,3878,OfficeHome,Softmax,ind_span,True,False,smear,0.448,ind_test,0.877,0.6625
3879,3879,OfficeHome,Softmax,ind_span,True,False,smear,0.448,ind_val,0.932,0.6900000000000001
3880,3880,OfficeHome,Softmax,ind_span,True,True,Art,0.0165555555555555,ind_test,0.8899,0.4532277777777778
3881,3881,OfficeHome,Softmax,ind_span,True,True,Art,0.0165555555555555,ind_val,0.933,0.4747777777777778
3882,3882,OfficeHome,Softmax,ind_span,True,True,Clipart,0.6567777777777778,ind_test,0.8899,0.7733388888888889
3883,3883,OfficeHome,Softmax,ind_span,True,True,Clipart,0.6567777777777778,ind_val,0.933,0.794888888888889
3884,3884,OfficeHome,Softmax,ind_span,True,True,Product,0.2672222222222222,ind_test,0.8899,0.5785611111111111
3885,3885,OfficeHome,Softmax,ind_span,True,True,Product,0.2672222222222222,ind_val,0.933,0.6001111111111112
3886,3886,OfficeHome,Softmax,ind_span,True,True,brightness,0.4922222222222222,ind_test,0.8899,0.6910611111111111
3887,3887,OfficeHome,Softmax,ind_span,True,True,brightness,0.4922222222222222,ind_val,0.933,0.7126111111111111
3888,3888,OfficeHome,Softmax,ind_span,True,True,contrast,0.4741111111111111,ind_test,0.8899,0.6820055555555555
3889,3889,OfficeHome,Softmax,ind_span,True,True,contrast,0.4741111111111111,ind_val,0.933,0.7035555555555556
3890,3890,OfficeHome,Softmax,ind_span,True,True,hue,0.4837777777777777,ind_test,0.8899,0.6868388888888889
3891,3891,OfficeHome,Softmax,ind_span,True,True,hue,0.4837777777777777,ind_val,0.933,0.7083888888888888
3892,3892,OfficeHome,Softmax,ind_span,True,True,multnoise,1.0,ind_test,0.8899,0.94495
3893,3893,OfficeHome,Softmax,ind_span,True,True,multnoise,1.0,ind_val,0.933,0.9665
3894,3894,OfficeHome,Softmax,ind_span,True,True,noise,1.0,ind_test,0.8899,0.94495
3895,3895,OfficeHome,Softmax,ind_span,True,True,noise,1.0,ind_val,0.933,0.9665
3896,3896,OfficeHome,Softmax,ind_span,True,True,saltpepper,1.0,ind_test,0.8899,0.94495
3897,3897,OfficeHome,Softmax,ind_span,True,True,saltpepper,1.0,ind_val,0.933,0.9665
3898,3898,OfficeHome,Softmax,ind_span,True,True,smear,0.4797777777777778,ind_test,0.8899,0.6848388888888889
3899,3899,OfficeHome,Softmax,ind_span,True,True,smear,0.4797777777777778,ind_val,0.933,0.706388888888889
3900,3900,OfficeHome,Softmax,val_optimal,False,False,Art,0.044,ind_test,0.8887,0.46635000000000004
3901,3901,OfficeHome,Softmax,val_optimal,False,False,Art,0.044,ind_val,0.9073,0.47565
3902,3902,OfficeHome,Softmax,val_optimal,False,False,Clipart,0.1114444444444444,ind_test,0.8887,0.5000722222222223
3903,3903,OfficeHome,Softmax,val_optimal,False,False,Clipart,0.1114444444444444,ind_val,0.9073,0.5093722222222222
3904,3904,OfficeHome,Softmax,val_optimal,False,False,Product,0.0668888888888888,ind_test,0.8887,0.4777944444444444
3905,3905,OfficeHome,Softmax,val_optimal,False,False,Product,0.0668888888888888,ind_val,0.9073,0.4870944444444444
3906,3906,OfficeHome,Softmax,val_optimal,False,False,brightness,0.4416666666666666,ind_test,0.8887,0.6651833333333333
3907,3907,OfficeHome,Softmax,val_optimal,False,False,brightness,0.4416666666666666,ind_val,0.9073,0.6744833333333333
3908,3908,OfficeHome,Softmax,val_optimal,False,False,contrast,0.4148888888888888,ind_test,0.8887,0.6517944444444445
3909,3909,OfficeHome,Softmax,val_optimal,False,False,contrast,0.4148888888888888,ind_val,0.9073,0.6610944444444444
3910,3910,OfficeHome,Softmax,val_optimal,False,False,hue,0.3568888888888888,ind_test,0.8887,0.6227944444444444
3911,3911,OfficeHome,Softmax,val_optimal,False,False,hue,0.3568888888888888,ind_val,0.9073,0.6320944444444444
3912,3912,OfficeHome,Softmax,val_optimal,False,False,multnoise,0.3516666666666667,ind_test,0.8887,0.6201833333333333
3913,3913,OfficeHome,Softmax,val_optimal,False,False,multnoise,0.3516666666666667,ind_val,0.9073,0.6294833333333334
3914,3914,OfficeHome,Softmax,val_optimal,False,False,noise,0.3752222222222222,ind_test,0.8887,0.6319611111111111
3915,3915,OfficeHome,Softmax,val_optimal,False,False,noise,0.3752222222222222,ind_val,0.9073,0.6412611111111111
3916,3916,OfficeHome,Softmax,val_optimal,False,False,saltpepper,0.4444444444444444,ind_test,0.8887,0.6665722222222222
3917,3917,OfficeHome,Softmax,val_optimal,False,False,saltpepper,0.4444444444444444,ind_val,0.9073,0.6758722222222222
3918,3918,OfficeHome,Softmax,val_optimal,False,False,smear,0.4382222222222222,ind_test,0.8887,0.6634611111111111
3919,3919,OfficeHome,Softmax,val_optimal,False,False,smear,0.4382222222222222,ind_val,0.9073,0.6727611111111111
3920,3920,OfficeHome,Softmax,val_optimal,True,False,Art,0.044,ind_test,0.8237,0.43385
3921,3921,OfficeHome,Softmax,val_optimal,True,False,Art,0.044,ind_val,0.8651,0.45455
3922,3922,OfficeHome,Softmax,val_optimal,True,False,Clipart,0.1114444444444444,ind_test,0.8237,0.46757222222222217
3923,3923,OfficeHome,Softmax,val_optimal,True,False,Clipart,0.1114444444444444,ind_val,0.8651,0.4882722222222222
3924,3924,OfficeHome,Softmax,val_optimal,True,False,Product,0.0974444444444444,ind_test,0.8237,0.4605722222222222
3925,3925,OfficeHome,Softmax,val_optimal,True,False,Product,0.0974444444444444,ind_val,0.8651,0.4812722222222222
3926,3926,OfficeHome,Softmax,val_optimal,True,False,brightness,0.5018888888888889,ind_test,0.8237,0.6627944444444445
3927,3927,OfficeHome,Softmax,val_optimal,True,False,brightness,0.5018888888888889,ind_val,0.8651,0.6834944444444444
3928,3928,OfficeHome,Softmax,val_optimal,True,False,contrast,0.5293333333333333,ind_test,0.8237,0.6765166666666667
3929,3929,OfficeHome,Softmax,val_optimal,True,False,contrast,0.5293333333333333,ind_val,0.8651,0.6972166666666666
3930,3930,OfficeHome,Softmax,val_optimal,True,False,hue,0.4405555555555555,ind_test,0.8237,0.6321277777777777
3931,3931,OfficeHome,Softmax,val_optimal,True,False,hue,0.4405555555555555,ind_val,0.8651,0.6528277777777778
3932,3932,OfficeHome,Softmax,val_optimal,True,False,multnoise,0.3516666666666667,ind_test,0.8237,0.5876833333333333
3933,3933,OfficeHome,Softmax,val_optimal,True,False,multnoise,0.3516666666666667,ind_val,0.8651,0.6083833333333333
3934,3934,OfficeHome,Softmax,val_optimal,True,False,noise,0.3752222222222222,ind_test,0.8237,0.5994611111111111
3935,3935,OfficeHome,Softmax,val_optimal,True,False,noise,0.3752222222222222,ind_val,0.8651,0.620161111111111
3936,3936,OfficeHome,Softmax,val_optimal,True,False,saltpepper,0.4444444444444444,ind_test,0.8237,0.6340722222222221
3937,3937,OfficeHome,Softmax,val_optimal,True,False,saltpepper,0.4444444444444444,ind_val,0.8651,0.6547722222222222
3938,3938,OfficeHome,Softmax,val_optimal,True,False,smear,0.5088888888888888,ind_test,0.8237,0.6662944444444444
3939,3939,OfficeHome,Softmax,val_optimal,True,False,smear,0.5088888888888888,ind_val,0.8651,0.6869944444444445
3940,3940,OfficeHome,Softmax,val_optimal,True,True,Art,0.0492222222222222,ind_test,0.8187,0.4339611111111111
3941,3941,OfficeHome,Softmax,val_optimal,True,True,Art,0.0492222222222222,ind_val,0.8587,0.4539611111111111
3942,3942,OfficeHome,Softmax,val_optimal,True,True,Clipart,0.1648888888888889,ind_test,0.8187,0.4917944444444444
3943,3943,OfficeHome,Softmax,val_optimal,True,True,Clipart,0.1648888888888889,ind_val,0.8587,0.5117944444444444
3944,3944,OfficeHome,Softmax,val_optimal,True,True,Product,0.1066666666666666,ind_test,0.8187,0.4626833333333333
3945,3945,OfficeHome,Softmax,val_optimal,True,True,Product,0.1066666666666666,ind_val,0.8587,0.4826833333333333
3946,3946,OfficeHome,Softmax,val_optimal,True,True,brightness,0.5017777777777778,ind_test,0.8187,0.6602388888888888
3947,3947,OfficeHome,Softmax,val_optimal,True,True,brightness,0.5017777777777778,ind_val,0.8587,0.6802388888888888
3948,3948,OfficeHome,Softmax,val_optimal,True,True,contrast,0.5315555555555556,ind_test,0.8187,0.6751277777777778
3949,3949,OfficeHome,Softmax,val_optimal,True,True,contrast,0.5315555555555556,ind_val,0.8587,0.6951277777777778
3950,3950,OfficeHome,Softmax,val_optimal,True,True,hue,0.434,ind_test,0.8187,0.62635
3951,3951,OfficeHome,Softmax,val_optimal,True,True,hue,0.434,ind_val,0.8587,0.64635
3952,3952,OfficeHome,Softmax,val_optimal,True,True,multnoise,0.4444444444444444,ind_test,0.8187,0.6315722222222222
3953,3953,OfficeHome,Softmax,val_optimal,True,True,multnoise,0.4444444444444444,ind_val,0.8587,0.6515722222222222
3954,3954,OfficeHome,Softmax,val_optimal,True,True,noise,0.4444444444444444,ind_test,0.8187,0.6315722222222222
3955,3955,OfficeHome,Softmax,val_optimal,True,True,noise,0.4444444444444444,ind_val,0.8587,0.6515722222222222
3956,3956,OfficeHome,Softmax,val_optimal,True,True,saltpepper,0.4444444444444444,ind_test,0.8187,0.6315722222222222
3957,3957,OfficeHome,Softmax,val_optimal,True,True,saltpepper,0.4444444444444444,ind_val,0.8587,0.6515722222222222
3958,3958,OfficeHome,Softmax,val_optimal,True,True,smear,0.5092222222222222,ind_test,0.8187,0.6639611111111111
3959,3959,OfficeHome,Softmax,val_optimal,True,True,smear,0.5092222222222222,ind_val,0.8587,0.6839611111111111
3960,3960,OfficeHome,Typicality,density,False,False,Art,1.0,ind_test,0.0,0.5
3961,3961,OfficeHome,Typicality,density,False,False,Art,1.0,ind_val,0.002,0.501
3962,3962,OfficeHome,Typicality,density,False,False,Clipart,1.0,ind_test,0.0,0.5
3963,3963,OfficeHome,Typicality,density,False,False,Clipart,1.0,ind_val,0.002,0.501
3964,3964,OfficeHome,Typicality,density,False,False,Product,1.0,ind_test,0.0,0.5
3965,3965,OfficeHome,Typicality,density,False,False,Product,1.0,ind_val,0.002,0.501
3966,3966,OfficeHome,Typicality,density,False,False,brightness,1.0,ind_test,0.0,0.5
3967,3967,OfficeHome,Typicality,density,False,False,brightness,1.0,ind_val,0.002,0.501
3968,3968,OfficeHome,Typicality,density,False,False,contrast,1.0,ind_test,0.0,0.5
3969,3969,OfficeHome,Typicality,density,False,False,contrast,1.0,ind_val,0.002,0.501
3970,3970,OfficeHome,Typicality,density,False,False,hue,1.0,ind_test,0.0,0.5
3971,3971,OfficeHome,Typicality,density,False,False,hue,1.0,ind_val,0.002,0.501
3972,3972,OfficeHome,Typicality,density,False,False,multnoise,1.0,ind_test,0.0,0.5
3973,3973,OfficeHome,Typicality,density,False,False,multnoise,1.0,ind_val,0.002,0.501
3974,3974,OfficeHome,Typicality,density,False,False,noise,1.0,ind_test,0.0,0.5
3975,3975,OfficeHome,Typicality,density,False,False,noise,1.0,ind_val,0.002,0.501
3976,3976,OfficeHome,Typicality,density,False,False,saltpepper,1.0,ind_test,0.0,0.5
3977,3977,OfficeHome,Typicality,density,False,False,saltpepper,1.0,ind_val,0.002,0.501
3978,3978,OfficeHome,Typicality,density,False,False,smear,1.0,ind_test,0.0,0.5
3979,3979,OfficeHome,Typicality,density,False,False,smear,1.0,ind_val,0.002,0.501
3980,3980,OfficeHome,Typicality,density,True,False,Art,1.0,ind_test,0.09,0.545
3981,3981,OfficeHome,Typicality,density,True,False,Art,1.0,ind_val,0.052,0.526
3982,3982,OfficeHome,Typicality,density,True,False,Clipart,1.0,ind_test,0.09,0.545
3983,3983,OfficeHome,Typicality,density,True,False,Clipart,1.0,ind_val,0.052,0.526
3984,3984,OfficeHome,Typicality,density,True,False,Product,0.976,ind_test,0.09,0.533
3985,3985,OfficeHome,Typicality,density,True,False,Product,0.976,ind_val,0.052,0.514
3986,3986,OfficeHome,Typicality,density,True,False,brightness,0.486,ind_test,0.09,0.288
3987,3987,OfficeHome,Typicality,density,True,False,brightness,0.486,ind_val,0.052,0.269
3988,3988,OfficeHome,Typicality,density,True,False,contrast,0.365,ind_test,0.09,0.22749999999999998
3989,3989,OfficeHome,Typicality,density,True,False,contrast,0.365,ind_val,0.052,0.2085
3990,3990,OfficeHome,Typicality,density,True,False,hue,0.705,ind_test,0.09,0.39749999999999996
3991,3991,OfficeHome,Typicality,density,True,False,hue,0.705,ind_val,0.052,0.3785
3992,3992,OfficeHome,Typicality,density,True,False,multnoise,1.0,ind_test,0.09,0.545
3993,3993,OfficeHome,Typicality,density,True,False,multnoise,1.0,ind_val,0.052,0.526
3994,3994,OfficeHome,Typicality,density,True,False,noise,1.0,ind_test,0.09,0.545
3995,3995,OfficeHome,Typicality,density,True,False,noise,1.0,ind_val,0.052,0.526
3996,3996,OfficeHome,Typicality,density,True,False,saltpepper,1.0,ind_test,0.09,0.545
3997,3997,OfficeHome,Typicality,density,True,False,saltpepper,1.0,ind_val,0.052,0.526
3998,3998,OfficeHome,Typicality,density,True,False,smear,0.421,ind_test,0.09,0.2555
3999,3999,OfficeHome,Typicality,density,True,False,smear,0.421,ind_val,0.052,0.2365
4000,4000,OfficeHome,Typicality,density,True,True,Art,1.0,ind_test,0.09,0.545
4001,4001,OfficeHome,Typicality,density,True,True,Art,1.0,ind_val,0.0512,0.5256
4002,4002,OfficeHome,Typicality,density,True,True,Clipart,1.0,ind_test,0.09,0.545
4003,4003,OfficeHome,Typicality,density,True,True,Clipart,1.0,ind_val,0.0512,0.5256
4004,4004,OfficeHome,Typicality,density,True,True,Product,0.976,ind_test,0.09,0.533
4005,4005,OfficeHome,Typicality,density,True,True,Product,0.976,ind_val,0.0512,0.5136
4006,4006,OfficeHome,Typicality,density,True,True,brightness,0.486,ind_test,0.09,0.288
4007,4007,OfficeHome,Typicality,density,True,True,brightness,0.486,ind_val,0.0512,0.2686
4008,4008,OfficeHome,Typicality,density,True,True,contrast,0.365,ind_test,0.09,0.22749999999999998
4009,4009,OfficeHome,Typicality,density,True,True,contrast,0.365,ind_val,0.0512,0.2081
4010,4010,OfficeHome,Typicality,density,True,True,hue,0.705,ind_test,0.09,0.39749999999999996
4011,4011,OfficeHome,Typicality,density,True,True,hue,0.705,ind_val,0.0512,0.3781
4012,4012,OfficeHome,Typicality,density,True,True,multnoise,1.0,ind_test,0.09,0.545
4013,4013,OfficeHome,Typicality,density,True,True,multnoise,1.0,ind_val,0.0512,0.5256
4014,4014,OfficeHome,Typicality,density,True,True,noise,1.0,ind_test,0.09,0.545
4015,4015,OfficeHome,Typicality,density,True,True,noise,1.0,ind_val,0.0512,0.5256
4016,4016,OfficeHome,Typicality,density,True,True,saltpepper,1.0,ind_test,0.09,0.545
4017,4017,OfficeHome,Typicality,density,True,True,saltpepper,1.0,ind_val,0.0512,0.5256
4018,4018,OfficeHome,Typicality,density,True,True,smear,0.421,ind_test,0.09,0.2555
4019,4019,OfficeHome,Typicality,density,True,True,smear,0.421,ind_val,0.0512,0.2361
4020,4020,OfficeHome,Typicality,ind_span,False,False,Art,0.95,ind_test,0.975,0.9624999999999999
4021,4021,OfficeHome,Typicality,ind_span,False,False,Art,0.95,ind_val,0.98,0.965
4022,4022,OfficeHome,Typicality,ind_span,False,False,Clipart,0.322,ind_test,0.975,0.6485
4023,4023,OfficeHome,Typicality,ind_span,False,False,Clipart,0.322,ind_val,0.98,0.651
4024,4024,OfficeHome,Typicality,ind_span,False,False,Product,1.0,ind_test,0.975,0.9875
4025,4025,OfficeHome,Typicality,ind_span,False,False,Product,1.0,ind_val,0.98,0.99
4026,4026,OfficeHome,Typicality,ind_span,False,False,brightness,1.0,ind_test,0.975,0.9875
4027,4027,OfficeHome,Typicality,ind_span,False,False,brightness,1.0,ind_val,0.98,0.99
4028,4028,OfficeHome,Typicality,ind_span,False,False,contrast,0.03,ind_test,0.975,0.5025
4029,4029,OfficeHome,Typicality,ind_span,False,False,contrast,0.03,ind_val,0.98,0.505
4030,4030,OfficeHome,Typicality,ind_span,False,False,hue,0.051,ind_test,0.975,0.513
4031,4031,OfficeHome,Typicality,ind_span,False,False,hue,0.051,ind_val,0.98,0.5155
4032,4032,OfficeHome,Typicality,ind_span,False,False,multnoise,1.0,ind_test,0.975,0.9875
4033,4033,OfficeHome,Typicality,ind_span,False,False,multnoise,1.0,ind_val,0.98,0.99
4034,4034,OfficeHome,Typicality,ind_span,False,False,noise,0.997,ind_test,0.975,0.986
4035,4035,OfficeHome,Typicality,ind_span,False,False,noise,0.997,ind_val,0.98,0.9884999999999999
4036,4036,OfficeHome,Typicality,ind_span,False,False,saltpepper,1.0,ind_test,0.975,0.9875
4037,4037,OfficeHome,Typicality,ind_span,False,False,saltpepper,1.0,ind_val,0.98,0.99
4038,4038,OfficeHome,Typicality,ind_span,False,False,smear,0.025,ind_test,0.975,0.5
4039,4039,OfficeHome,Typicality,ind_span,False,False,smear,0.025,ind_val,0.98,0.5025
4040,4040,OfficeHome,Typicality,ind_span,True,False,Art,0.95,ind_test,0.889,0.9195
4041,4041,OfficeHome,Typicality,ind_span,True,False,Art,0.95,ind_val,0.932,0.9410000000000001
4042,4042,OfficeHome,Typicality,ind_span,True,False,Clipart,0.322,ind_test,0.889,0.6055
4043,4043,OfficeHome,Typicality,ind_span,True,False,Clipart,0.322,ind_val,0.932,0.627
4044,4044,OfficeHome,Typicality,ind_span,True,False,Product,0.976,ind_test,0.889,0.9325
4045,4045,OfficeHome,Typicality,ind_span,True,False,Product,0.976,ind_val,0.932,0.954
4046,4046,OfficeHome,Typicality,ind_span,True,False,brightness,0.486,ind_test,0.889,0.6875
4047,4047,OfficeHome,Typicality,ind_span,True,False,brightness,0.486,ind_val,0.932,0.7090000000000001
4048,4048,OfficeHome,Typicality,ind_span,True,False,contrast,0.633,ind_test,0.889,0.761
4049,4049,OfficeHome,Typicality,ind_span,True,False,contrast,0.633,ind_val,0.932,0.7825
4050,4050,OfficeHome,Typicality,ind_span,True,False,hue,0.316,ind_test,0.889,0.6025
4051,4051,OfficeHome,Typicality,ind_span,True,False,hue,0.316,ind_val,0.932,0.624
4052,4052,OfficeHome,Typicality,ind_span,True,False,multnoise,1.0,ind_test,0.889,0.9445
4053,4053,OfficeHome,Typicality,ind_span,True,False,multnoise,1.0,ind_val,0.932,0.966
4054,4054,OfficeHome,Typicality,ind_span,True,False,noise,0.997,ind_test,0.889,0.9430000000000001
4055,4055,OfficeHome,Typicality,ind_span,True,False,noise,0.997,ind_val,0.932,0.9645
4056,4056,OfficeHome,Typicality,ind_span,True,False,saltpepper,1.0,ind_test,0.889,0.9445
4057,4057,OfficeHome,Typicality,ind_span,True,False,saltpepper,1.0,ind_val,0.932,0.966
4058,4058,OfficeHome,Typicality,ind_span,True,False,smear,0.57,ind_test,0.889,0.7295
4059,4059,OfficeHome,Typicality,ind_span,True,False,smear,0.57,ind_val,0.932,0.751
4060,4060,OfficeHome,Typicality,ind_span,True,True,Art,0.8355555555555556,ind_test,0.894,0.8647777777777779
4061,4061,OfficeHome,Typicality,ind_span,True,True,Art,0.8355555555555556,ind_val,0.9329,0.8842277777777778
4062,4062,OfficeHome,Typicality,ind_span,True,True,Clipart,0.2962222222222222,ind_test,0.894,0.5951111111111111
4063,4063,OfficeHome,Typicality,ind_span,True,True,Clipart,0.2962222222222222,ind_val,0.9329,0.6145611111111111
4064,4064,OfficeHome,Typicality,ind_span,True,True,Product,0.976,ind_test,0.894,0.935
