Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Shift,TPR
Office31,kNN,val_optimal,False,False,webcam,0.50375
Office31,kNN,val_optimal,True,False,brightness,0.507
Office31,kNN,val_optimal,True,False,contrast,0.8185
Office31,kNN,val_optimal,True,False,dslr,0.622875
Office31,kNN,val_optimal,True,False,hue,0.813
Office31,kNN,val_optimal,True,False,multnoise,0.75
Office31,kNN,val_optimal,True,False,noise,0.625
Office31,kNN,val_optimal,True,False,saltpepper,0.75
Office31,kNN,val_optimal,True,False,smear,0.70925
Office31,kNN,val_optimal,True,False,webcam,0.50375
Office31,kNN,val_optimal,True,True,brightness,0.625
Office31,kNN,val_optimal,True,True,contrast,0.755875
Office31,kNN,val_optimal,True,True,dslr,0.625
Office31,kNN,val_optimal,True,True,hue,0.768875
Office31,kNN,val_optimal,True,True,multnoise,0.625
Office31,kNN,val_optimal,True,True,noise,0.625
Office31,kNN,val_optimal,True,True,saltpepper,0.625
Office31,kNN,val_optimal,True,True,smear,0.64875
Office31,kNN,val_optimal,True,True,webcam,0.625
OfficeHome,Energy,density,False,False,Art,0.014
OfficeHome,Energy,density,False,False,Clipart,0.061
OfficeHome,Energy,density,False,False,Product,0.016
OfficeHome,Energy,density,False,False,brightness,0.0
OfficeHome,Energy,density,False,False,contrast,0.0
OfficeHome,Energy,density,False,False,hue,0.0
OfficeHome,Energy,density,False,False,multnoise,0.0
OfficeHome,Energy,density,False,False,noise,0.222
OfficeHome,Energy,density,False,False,saltpepper,1.0
OfficeHome,Energy,density,False,False,smear,0.0
OfficeHome,Energy,density,True,False,Art,0.014
OfficeHome,Energy,density,True,False,Clipart,0.061
OfficeHome,Energy,density,True,False,Product,0.053
OfficeHome,Energy,density,True,False,brightness,0.531
OfficeHome,Energy,density,True,False,contrast,0.648
OfficeHome,Energy,density,True,False,hue,0.307
OfficeHome,Energy,density,True,False,multnoise,0.0
OfficeHome,Energy,density,True,False,noise,0.222
OfficeHome,Energy,density,True,False,saltpepper,1.0
OfficeHome,Energy,density,True,False,smear,0.584
OfficeHome,Energy,density,True,True,Art,0.015
OfficeHome,Energy,density,True,True,Clipart,0.09066666666666667
OfficeHome,Energy,density,True,True,Product,0.06011111111111111
OfficeHome,Energy,density,True,True,brightness,0.531
OfficeHome,Energy,density,True,True,contrast,0.648
OfficeHome,Energy,density,True,True,hue,0.307
OfficeHome,Energy,density,True,True,multnoise,0.0
OfficeHome,Energy,density,True,True,noise,0.25666666666666665
OfficeHome,Energy,density,True,True,saltpepper,1.0
OfficeHome,Energy,density,True,True,smear,0.584
OfficeHome,Energy,ind_span,False,False,Art,0.255
OfficeHome,Energy,ind_span,False,False,Clipart,0.355
OfficeHome,Energy,ind_span,False,False,Product,0.113
OfficeHome,Energy,ind_span,False,False,brightness,0.0
OfficeHome,Energy,ind_span,False,False,contrast,0.001
OfficeHome,Energy,ind_span,False,False,hue,0.002
OfficeHome,Energy,ind_span,False,False,multnoise,0.002
OfficeHome,Energy,ind_span,False,False,noise,0.53
OfficeHome,Energy,ind_span,False,False,saltpepper,1.0
OfficeHome,Energy,ind_span,False,False,smear,0.0
OfficeHome,Energy,ind_span,True,False,Art,0.255
OfficeHome,Energy,ind_span,True,False,Clipart,0.355
OfficeHome,Energy,ind_span,True,False,Product,0.142
OfficeHome,Energy,ind_span,True,False,brightness,0.531
OfficeHome,Energy,ind_span,True,False,contrast,0.649
OfficeHome,Energy,ind_span,True,False,hue,0.307
OfficeHome,Energy,ind_span,True,False,multnoise,0.002
OfficeHome,Energy,ind_span,True,False,noise,0.53
OfficeHome,Energy,ind_span,True,False,saltpepper,1.0
OfficeHome,Energy,ind_span,True,False,smear,0.584
OfficeHome,Energy,ind_span,True,True,Art,0.2712222222222222
OfficeHome,Energy,ind_span,True,True,Clipart,0.38666666666666666
OfficeHome,Energy,ind_span,True,True,Product,0.156
OfficeHome,Energy,ind_span,True,True,brightness,0.531
OfficeHome,Energy,ind_span,True,True,contrast,0.6484444444444445
OfficeHome,Energy,ind_span,True,True,hue,0.3075555555555556
OfficeHome,Energy,ind_span,True,True,multnoise,0.0026666666666666666
OfficeHome,Energy,ind_span,True,True,noise,0.5488888888888889
OfficeHome,Energy,ind_span,True,True,saltpepper,1.0
OfficeHome,Energy,ind_span,True,True,smear,0.584
OfficeHome,Energy,val_optimal,False,False,Art,0.041555555555555554
OfficeHome,Energy,val_optimal,False,False,Clipart,0.7514444444444445
OfficeHome,Energy,val_optimal,False,False,Product,0.6402222222222222
OfficeHome,Energy,val_optimal,False,False,brightness,0.4852222222222222
OfficeHome,Energy,val_optimal,False,False,contrast,0.524
OfficeHome,Energy,val_optimal,False,False,hue,0.5225555555555556
OfficeHome,Energy,val_optimal,False,False,multnoise,0.3363333333333333
OfficeHome,Energy,val_optimal,False,False,noise,0.7573333333333333
OfficeHome,Energy,val_optimal,False,False,saltpepper,0.8888888888888888
OfficeHome,Energy,val_optimal,False,False,smear,0.37966666666666665
OfficeHome,Energy,val_optimal,True,False,Art,0.041555555555555554
OfficeHome,Energy,val_optimal,True,False,Clipart,0.7514444444444445
OfficeHome,Energy,val_optimal,True,False,Product,0.6323333333333333
OfficeHome,Energy,val_optimal,True,False,brightness,0.5062222222222222
OfficeHome,Energy,val_optimal,True,False,contrast,0.5011111111111111
OfficeHome,Energy,val_optimal,True,False,hue,0.5155555555555555
OfficeHome,Energy,val_optimal,True,False,multnoise,0.3363333333333333
OfficeHome,Energy,val_optimal,True,False,noise,0.7573333333333333
OfficeHome,Energy,val_optimal,True,False,saltpepper,0.8888888888888888
OfficeHome,Energy,val_optimal,True,False,smear,0.513
OfficeHome,Energy,val_optimal,True,True,Art,0.043555555555555556
OfficeHome,Energy,val_optimal,True,True,Clipart,0.766
OfficeHome,Energy,val_optimal,True,True,Product,0.6345555555555555
OfficeHome,Energy,val_optimal,True,True,brightness,0.5065555555555555
OfficeHome,Energy,val_optimal,True,True,contrast,0.5006666666666667
OfficeHome,Energy,val_optimal,True,True,hue,0.5121111111111111
OfficeHome,Energy,val_optimal,True,True,multnoise,0.3406666666666667
OfficeHome,Energy,val_optimal,True,True,noise,0.7905555555555556
OfficeHome,Energy,val_optimal,True,True,saltpepper,0.8888888888888888
OfficeHome,Energy,val_optimal,True,True,smear,0.513
OfficeHome,Entropy,density,False,False,Art,0.333
OfficeHome,Entropy,density,False,False,Clipart,0.941
OfficeHome,Entropy,density,False,False,Product,0.909
OfficeHome,Entropy,density,False,False,brightness,1.0
OfficeHome,Entropy,density,False,False,contrast,0.999
OfficeHome,Entropy,density,False,False,hue,1.0
OfficeHome,Entropy,density,False,False,multnoise,1.0
OfficeHome,Entropy,density,False,False,noise,1.0
OfficeHome,Entropy,density,False,False,saltpepper,1.0
OfficeHome,Entropy,density,False,False,smear,1.0
OfficeHome,Entropy,density,True,False,Art,0.333
OfficeHome,Entropy,density,True,False,Clipart,0.941
OfficeHome,Entropy,density,True,False,Product,0.877
OfficeHome,Entropy,density,True,False,brightness,0.441
OfficeHome,Entropy,density,True,False,contrast,0.315
OfficeHome,Entropy,density,True,False,hue,0.652
OfficeHome,Entropy,density,True,False,multnoise,1.0
OfficeHome,Entropy,density,True,False,noise,1.0
OfficeHome,Entropy,density,True,False,saltpepper,1.0
OfficeHome,Entropy,density,True,False,smear,0.365
OfficeHome,Entropy,density,True,True,Art,0.41888888888888887
OfficeHome,Entropy,density,True,True,Clipart,0.9581111111111111
OfficeHome,Entropy,density,True,True,Product,0.9038888888888889
OfficeHome,Entropy,density,True,True,brightness,0.45344444444444443
OfficeHome,Entropy,density,True,True,contrast,0.36466666666666664
OfficeHome,Entropy,density,True,True,hue,0.6131111111111112
OfficeHome,Entropy,density,True,True,multnoise,1.0
OfficeHome,Entropy,density,True,True,noise,1.0
OfficeHome,Entropy,density,True,True,saltpepper,1.0
OfficeHome,Entropy,density,True,True,smear,0.4063333333333333
OfficeHome,Entropy,ind_span,False,False,Art,0.065
OfficeHome,Entropy,ind_span,False,False,Clipart,0.628
OfficeHome,Entropy,ind_span,False,False,Product,0.501
OfficeHome,Entropy,ind_span,False,False,brightness,1.0
OfficeHome,Entropy,ind_span,False,False,contrast,0.996
OfficeHome,Entropy,ind_span,False,False,hue,0.986
OfficeHome,Entropy,ind_span,False,False,multnoise,1.0
OfficeHome,Entropy,ind_span,False,False,noise,1.0
OfficeHome,Entropy,ind_span,False,False,saltpepper,1.0
OfficeHome,Entropy,ind_span,False,False,smear,0.999
OfficeHome,Entropy,ind_span,True,False,Art,0.065
OfficeHome,Entropy,ind_span,True,False,Clipart,0.628
OfficeHome,Entropy,ind_span,True,False,Product,0.501
OfficeHome,Entropy,ind_span,True,False,brightness,0.441
OfficeHome,Entropy,ind_span,True,False,contrast,0.314
OfficeHome,Entropy,ind_span,True,False,hue,0.646
OfficeHome,Entropy,ind_span,True,False,multnoise,1.0
OfficeHome,Entropy,ind_span,True,False,noise,1.0
OfficeHome,Entropy,ind_span,True,False,saltpepper,1.0
OfficeHome,Entropy,ind_span,True,False,smear,0.364
OfficeHome,Entropy,ind_span,True,True,Art,0.035222222222222224
OfficeHome,Entropy,ind_span,True,True,Clipart,0.6126666666666667
OfficeHome,Entropy,ind_span,True,True,Product,0.5184444444444445
OfficeHome,Entropy,ind_span,True,True,brightness,0.4708888888888889
OfficeHome,Entropy,ind_span,True,True,contrast,0.435
OfficeHome,Entropy,ind_span,True,True,hue,0.5471111111111111
OfficeHome,Entropy,ind_span,True,True,multnoise,1.0
OfficeHome,Entropy,ind_span,True,True,noise,1.0
OfficeHome,Entropy,ind_span,True,True,saltpepper,1.0
OfficeHome,Entropy,ind_span,True,True,smear,0.4434444444444444
OfficeHome,Entropy,val_optimal,False,False,Art,0.021333333333333333
OfficeHome,Entropy,val_optimal,False,False,Clipart,0.10733333333333334
OfficeHome,Entropy,val_optimal,False,False,Product,0.09977777777777778
OfficeHome,Entropy,val_optimal,False,False,brightness,0.44433333333333336
OfficeHome,Entropy,val_optimal,False,False,contrast,0.4378888888888889
OfficeHome,Entropy,val_optimal,False,False,hue,0.42388888888888887
OfficeHome,Entropy,val_optimal,False,False,multnoise,0.3333333333333333
OfficeHome,Entropy,val_optimal,False,False,noise,0.3333333333333333
OfficeHome,Entropy,val_optimal,False,False,saltpepper,0.4444444444444444
OfficeHome,Entropy,val_optimal,False,False,smear,0.44377777777777777
OfficeHome,Entropy,val_optimal,True,False,Art,0.021333333333333333
OfficeHome,Entropy,val_optimal,True,False,Clipart,0.10733333333333334
OfficeHome,Entropy,val_optimal,True,False,Product,0.12844444444444444
OfficeHome,Entropy,val_optimal,True,False,brightness,0.5066666666666667
OfficeHome,Entropy,val_optimal,True,False,contrast,0.5227777777777778
OfficeHome,Entropy,val_optimal,True,False,hue,0.4761111111111111
OfficeHome,Entropy,val_optimal,True,False,multnoise,0.3333333333333333
OfficeHome,Entropy,val_optimal,True,False,noise,0.3333333333333333
OfficeHome,Entropy,val_optimal,True,False,saltpepper,0.4444444444444444
OfficeHome,Entropy,val_optimal,True,False,smear,0.5147777777777778
OfficeHome,Entropy,val_optimal,True,True,Art,0.03211111111111111
OfficeHome,Entropy,val_optimal,True,True,Clipart,0.18822222222222224
OfficeHome,Entropy,val_optimal,True,True,Product,0.17322222222222222
OfficeHome,Entropy,val_optimal,True,True,brightness,0.5065555555555555
OfficeHome,Entropy,val_optimal,True,True,contrast,0.5217777777777778
OfficeHome,Entropy,val_optimal,True,True,hue,0.4791111111111111
OfficeHome,Entropy,val_optimal,True,True,multnoise,0.4444444444444444
OfficeHome,Entropy,val_optimal,True,True,noise,0.4444444444444444
OfficeHome,Entropy,val_optimal,True,True,saltpepper,0.4444444444444444
OfficeHome,Entropy,val_optimal,True,True,smear,0.5148888888888888
OfficeHome,GradNorm,density,False,False,Art,0.001
OfficeHome,GradNorm,density,False,False,Clipart,0.023
OfficeHome,GradNorm,density,False,False,Product,0.08
OfficeHome,GradNorm,density,False,False,brightness,1.0
OfficeHome,GradNorm,density,False,False,contrast,1.0
OfficeHome,GradNorm,density,False,False,hue,1.0
OfficeHome,GradNorm,density,False,False,multnoise,0.052
OfficeHome,GradNorm,density,False,False,noise,0.391
OfficeHome,GradNorm,density,False,False,saltpepper,1.0
OfficeHome,GradNorm,density,False,False,smear,1.0
OfficeHome,GradNorm,density,True,False,Art,0.001
OfficeHome,GradNorm,density,True,False,Clipart,0.023
OfficeHome,GradNorm,density,True,False,Product,0.106
OfficeHome,GradNorm,density,True,False,brightness,0.463
OfficeHome,GradNorm,density,True,False,contrast,0.357
OfficeHome,GradNorm,density,True,False,hue,0.706
OfficeHome,GradNorm,density,True,False,multnoise,0.052
OfficeHome,GradNorm,density,True,False,noise,0.391
OfficeHome,GradNorm,density,True,False,saltpepper,1.0
OfficeHome,GradNorm,density,True,False,smear,0.44
OfficeHome,GradNorm,density,True,True,Art,0.001
OfficeHome,GradNorm,density,True,True,Clipart,0.02688888888888889
OfficeHome,GradNorm,density,True,True,Product,0.11455555555555555
OfficeHome,GradNorm,density,True,True,brightness,0.4876666666666667
OfficeHome,GradNorm,density,True,True,contrast,0.45222222222222225
OfficeHome,GradNorm,density,True,True,hue,0.5691111111111111
OfficeHome,GradNorm,density,True,True,multnoise,0.06266666666666666
OfficeHome,GradNorm,density,True,True,noise,0.4017777777777778
OfficeHome,GradNorm,density,True,True,saltpepper,1.0
OfficeHome,GradNorm,density,True,True,smear,0.48
OfficeHome,GradNorm,ind_span,False,False,Art,0.013
OfficeHome,GradNorm,ind_span,False,False,Clipart,0.156
OfficeHome,GradNorm,ind_span,False,False,Product,0.194
OfficeHome,GradNorm,ind_span,False,False,brightness,1.0
OfficeHome,GradNorm,ind_span,False,False,contrast,1.0
OfficeHome,GradNorm,ind_span,False,False,hue,1.0
OfficeHome,GradNorm,ind_span,False,False,multnoise,0.311
OfficeHome,GradNorm,ind_span,False,False,noise,0.741
OfficeHome,GradNorm,ind_span,False,False,saltpepper,1.0
OfficeHome,GradNorm,ind_span,False,False,smear,1.0
OfficeHome,GradNorm,ind_span,True,False,Art,0.013
OfficeHome,GradNorm,ind_span,True,False,Clipart,0.156
OfficeHome,GradNorm,ind_span,True,False,Product,0.216
OfficeHome,GradNorm,ind_span,True,False,brightness,0.463
OfficeHome,GradNorm,ind_span,True,False,contrast,0.357
OfficeHome,GradNorm,ind_span,True,False,hue,0.706
OfficeHome,GradNorm,ind_span,True,False,multnoise,0.311
OfficeHome,GradNorm,ind_span,True,False,noise,0.741
OfficeHome,GradNorm,ind_span,True,False,saltpepper,1.0
OfficeHome,GradNorm,ind_span,True,False,smear,0.44
OfficeHome,GradNorm,ind_span,True,True,Art,0.015111111111111112
OfficeHome,GradNorm,ind_span,True,True,Clipart,0.09488888888888888
OfficeHome,GradNorm,ind_span,True,True,Product,0.22844444444444445
OfficeHome,GradNorm,ind_span,True,True,brightness,0.4831111111111111
OfficeHome,GradNorm,ind_span,True,True,contrast,0.43766666666666665
OfficeHome,GradNorm,ind_span,True,True,hue,0.5686666666666667
OfficeHome,GradNorm,ind_span,True,True,multnoise,0.32855555555555555
OfficeHome,GradNorm,ind_span,True,True,noise,0.7487777777777778
OfficeHome,GradNorm,ind_span,True,True,saltpepper,1.0
OfficeHome,GradNorm,ind_span,True,True,smear,0.46011111111111114
OfficeHome,GradNorm,val_optimal,False,False,Art,0.121
OfficeHome,GradNorm,val_optimal,False,False,Clipart,0.3131111111111111
OfficeHome,GradNorm,val_optimal,False,False,Product,0.24933333333333332
OfficeHome,GradNorm,val_optimal,False,False,brightness,0.4444444444444444
OfficeHome,GradNorm,val_optimal,False,False,contrast,0.4444444444444444
OfficeHome,GradNorm,val_optimal,False,False,hue,0.4444444444444444
OfficeHome,GradNorm,val_optimal,False,False,multnoise,0.2846666666666667
OfficeHome,GradNorm,val_optimal,False,False,noise,0.32911111111111113
OfficeHome,GradNorm,val_optimal,False,False,saltpepper,0.4444444444444444
OfficeHome,GradNorm,val_optimal,False,False,smear,0.4444444444444444
OfficeHome,GradNorm,val_optimal,True,False,Art,0.121
OfficeHome,GradNorm,val_optimal,True,False,Clipart,0.3131111111111111
OfficeHome,GradNorm,val_optimal,True,False,Product,0.26466666666666666
OfficeHome,GradNorm,val_optimal,True,False,brightness,0.5041111111111111
OfficeHome,GradNorm,val_optimal,True,False,contrast,0.5158888888888888
OfficeHome,GradNorm,val_optimal,True,False,hue,0.4771111111111111
OfficeHome,GradNorm,val_optimal,True,False,multnoise,0.2846666666666667
OfficeHome,GradNorm,val_optimal,True,False,noise,0.32911111111111113
OfficeHome,GradNorm,val_optimal,True,False,saltpepper,0.4444444444444444
OfficeHome,GradNorm,val_optimal,True,False,smear,0.5066666666666667
OfficeHome,GradNorm,val_optimal,True,True,Art,0.06711111111111111
OfficeHome,GradNorm,val_optimal,True,True,Clipart,0.084
OfficeHome,GradNorm,val_optimal,True,True,Product,0.24666666666666667
OfficeHome,GradNorm,val_optimal,True,True,brightness,0.5041111111111111
OfficeHome,GradNorm,val_optimal,True,True,contrast,0.5158888888888888
OfficeHome,GradNorm,val_optimal,True,True,hue,0.4727777777777778
OfficeHome,GradNorm,val_optimal,True,True,multnoise,0.28944444444444445
OfficeHome,GradNorm,val_optimal,True,True,noise,0.36777777777777776
OfficeHome,GradNorm,val_optimal,True,True,saltpepper,0.4444444444444444
OfficeHome,GradNorm,val_optimal,True,True,smear,0.5066666666666667
OfficeHome,Softmax,density,False,False,Art,0.0
OfficeHome,Softmax,density,False,False,Clipart,0.0
OfficeHome,Softmax,density,False,False,Product,0.0
OfficeHome,Softmax,density,False,False,brightness,0.0
OfficeHome,Softmax,density,False,False,contrast,0.0
OfficeHome,Softmax,density,False,False,hue,0.0
OfficeHome,Softmax,density,False,False,multnoise,0.0
OfficeHome,Softmax,density,False,False,noise,0.002
OfficeHome,Softmax,density,False,False,saltpepper,1.0
OfficeHome,Softmax,density,False,False,smear,0.0
OfficeHome,Softmax,density,True,False,Art,0.0
OfficeHome,Softmax,density,True,False,Clipart,0.0
OfficeHome,Softmax,density,True,False,Product,0.035
OfficeHome,Softmax,density,True,False,brightness,0.516
OfficeHome,Softmax,density,True,False,contrast,0.658
OfficeHome,Softmax,density,True,False,hue,0.289
OfficeHome,Softmax,density,True,False,multnoise,0.0
OfficeHome,Softmax,density,True,False,noise,0.002
OfficeHome,Softmax,density,True,False,saltpepper,1.0
OfficeHome,Softmax,density,True,False,smear,0.564
OfficeHome,Softmax,density,True,True,Art,0.0
OfficeHome,Softmax,density,True,True,Clipart,0.0
OfficeHome,Softmax,density,True,True,Product,0.035
OfficeHome,Softmax,density,True,True,brightness,0.516
OfficeHome,Softmax,density,True,True,contrast,0.658
OfficeHome,Softmax,density,True,True,hue,0.289
OfficeHome,Softmax,density,True,True,multnoise,0.00044444444444444447
OfficeHome,Softmax,density,True,True,noise,0.0054444444444444445
OfficeHome,Softmax,density,True,True,saltpepper,1.0
OfficeHome,Softmax,density,True,True,smear,0.564
OfficeHome,Softmax,ind_span,False,False,Art,0.031
OfficeHome,Softmax,ind_span,False,False,Clipart,0.616
OfficeHome,Softmax,ind_span,False,False,Product,0.19
OfficeHome,Softmax,ind_span,False,False,brightness,0.98
OfficeHome,Softmax,ind_span,False,False,contrast,0.876
OfficeHome,Softmax,ind_span,False,False,hue,0.681
OfficeHome,Softmax,ind_span,False,False,multnoise,1.0
OfficeHome,Softmax,ind_span,False,False,noise,1.0
OfficeHome,Softmax,ind_span,False,False,saltpepper,1.0
OfficeHome,Softmax,ind_span,False,False,smear,0.966
OfficeHome,Softmax,ind_span,True,False,Art,0.031
OfficeHome,Softmax,ind_span,True,False,Clipart,0.616
OfficeHome,Softmax,ind_span,True,False,Product,0.221
OfficeHome,Softmax,ind_span,True,False,brightness,0.484
OfficeHome,Softmax,ind_span,True,False,contrast,0.388
OfficeHome,Softmax,ind_span,True,False,hue,0.58
OfficeHome,Softmax,ind_span,True,False,multnoise,1.0
OfficeHome,Softmax,ind_span,True,False,noise,1.0
OfficeHome,Softmax,ind_span,True,False,saltpepper,1.0
OfficeHome,Softmax,ind_span,True,False,smear,0.448
OfficeHome,Softmax,ind_span,True,True,Art,0.016555555555555556
OfficeHome,Softmax,ind_span,True,True,Clipart,0.6567777777777778
OfficeHome,Softmax,ind_span,True,True,Product,0.26722222222222225
OfficeHome,Softmax,ind_span,True,True,brightness,0.4922222222222222
OfficeHome,Softmax,ind_span,True,True,contrast,0.4741111111111111
OfficeHome,Softmax,ind_span,True,True,hue,0.48377777777777775
OfficeHome,Softmax,ind_span,True,True,multnoise,1.0
OfficeHome,Softmax,ind_span,True,True,noise,1.0
OfficeHome,Softmax,ind_span,True,True,saltpepper,1.0
OfficeHome,Softmax,ind_span,True,True,smear,0.4797777777777778
OfficeHome,Softmax,val_optimal,False,False,Art,0.044
OfficeHome,Softmax,val_optimal,False,False,Clipart,0.11144444444444444
OfficeHome,Softmax,val_optimal,False,False,Product,0.06688888888888889
OfficeHome,Softmax,val_optimal,False,False,brightness,0.44166666666666665
OfficeHome,Softmax,val_optimal,False,False,contrast,0.41488888888888886
OfficeHome,Softmax,val_optimal,False,False,hue,0.35688888888888887
OfficeHome,Softmax,val_optimal,False,False,multnoise,0.3516666666666667
OfficeHome,Softmax,val_optimal,False,False,noise,0.37522222222222223
OfficeHome,Softmax,val_optimal,False,False,saltpepper,0.4444444444444444
OfficeHome,Softmax,val_optimal,False,False,smear,0.43822222222222224
OfficeHome,Softmax,val_optimal,True,False,Art,0.044
OfficeHome,Softmax,val_optimal,True,False,Clipart,0.11144444444444444
OfficeHome,Softmax,val_optimal,True,False,Product,0.09744444444444444
OfficeHome,Softmax,val_optimal,True,False,brightness,0.5018888888888889
OfficeHome,Softmax,val_optimal,True,False,contrast,0.5293333333333333
OfficeHome,Softmax,val_optimal,True,False,hue,0.44055555555555553
OfficeHome,Softmax,val_optimal,True,False,multnoise,0.3516666666666667
OfficeHome,Softmax,val_optimal,True,False,noise,0.37522222222222223
OfficeHome,Softmax,val_optimal,True,False,saltpepper,0.4444444444444444
OfficeHome,Softmax,val_optimal,True,False,smear,0.5088888888888888
OfficeHome,Softmax,val_optimal,True,True,Art,0.04922222222222222
OfficeHome,Softmax,val_optimal,True,True,Clipart,0.1648888888888889
OfficeHome,Softmax,val_optimal,True,True,Product,0.10666666666666667
OfficeHome,Softmax,val_optimal,True,True,brightness,0.5017777777777778
OfficeHome,Softmax,val_optimal,True,True,contrast,0.5315555555555556
OfficeHome,Softmax,val_optimal,True,True,hue,0.434
OfficeHome,Softmax,val_optimal,True,True,multnoise,0.4444444444444444
OfficeHome,Softmax,val_optimal,True,True,noise,0.4444444444444444
OfficeHome,Softmax,val_optimal,True,True,saltpepper,0.4444444444444444
OfficeHome,Softmax,val_optimal,True,True,smear,0.5092222222222222
OfficeHome,Typicality,density,False,False,Art,1.0
OfficeHome,Typicality,density,False,False,Clipart,1.0
OfficeHome,Typicality,density,False,False,Product,1.0
OfficeHome,Typicality,density,False,False,brightness,1.0
OfficeHome,Typicality,density,False,False,contrast,1.0
OfficeHome,Typicality,density,False,False,hue,1.0
OfficeHome,Typicality,density,False,False,multnoise,1.0
OfficeHome,Typicality,density,False,False,noise,1.0
OfficeHome,Typicality,density,False,False,saltpepper,1.0
OfficeHome,Typicality,density,False,False,smear,1.0
OfficeHome,Typicality,density,True,False,Art,1.0
OfficeHome,Typicality,density,True,False,Clipart,1.0
OfficeHome,Typicality,density,True,False,Product,0.976
OfficeHome,Typicality,density,True,False,brightness,0.486
OfficeHome,Typicality,density,True,False,contrast,0.365
OfficeHome,Typicality,density,True,False,hue,0.705
OfficeHome,Typicality,density,True,False,multnoise,1.0
OfficeHome,Typicality,density,True,False,noise,1.0
OfficeHome,Typicality,density,True,False,saltpepper,1.0
OfficeHome,Typicality,density,True,False,smear,0.421
OfficeHome,Typicality,density,True,True,Art,1.0
OfficeHome,Typicality,density,True,True,Clipart,1.0
OfficeHome,Typicality,density,True,True,Product,0.976
OfficeHome,Typicality,density,True,True,brightness,0.486
OfficeHome,Typicality,density,True,True,contrast,0.365
OfficeHome,Typicality,density,True,True,hue,0.705
OfficeHome,Typicality,density,True,True,multnoise,1.0
OfficeHome,Typicality,density,True,True,noise,1.0
OfficeHome,Typicality,density,True,True,saltpepper,1.0
OfficeHome,Typicality,density,True,True,smear,0.421
OfficeHome,Typicality,ind_span,False,False,Art,0.95
OfficeHome,Typicality,ind_span,False,False,Clipart,0.322
OfficeHome,Typicality,ind_span,False,False,Product,1.0
OfficeHome,Typicality,ind_span,False,False,brightness,1.0
OfficeHome,Typicality,ind_span,False,False,contrast,0.03
OfficeHome,Typicality,ind_span,False,False,hue,0.051
OfficeHome,Typicality,ind_span,False,False,multnoise,1.0
OfficeHome,Typicality,ind_span,False,False,noise,0.997
OfficeHome,Typicality,ind_span,False,False,saltpepper,1.0
OfficeHome,Typicality,ind_span,False,False,smear,0.025
OfficeHome,Typicality,ind_span,True,False,Art,0.95
OfficeHome,Typicality,ind_span,True,False,Clipart,0.322
OfficeHome,Typicality,ind_span,True,False,Product,0.976
OfficeHome,Typicality,ind_span,True,False,brightness,0.486
OfficeHome,Typicality,ind_span,True,False,contrast,0.633
OfficeHome,Typicality,ind_span,True,False,hue,0.316
OfficeHome,Typicality,ind_span,True,False,multnoise,1.0
OfficeHome,Typicality,ind_span,True,False,noise,0.997
OfficeHome,Typicality,ind_span,True,False,saltpepper,1.0
OfficeHome,Typicality,ind_span,True,False,smear,0.57
OfficeHome,Typicality,ind_span,True,True,Art,0.8355555555555556
OfficeHome,Typicality,ind_span,True,True,Clipart,0.2962222222222222
OfficeHome,Typicality,ind_span,True,True,Product,0.976
OfficeHome,Typicality,ind_span,True,True,brightness,0.486
OfficeHome,Typicality,ind_span,True,True,contrast,0.6331111111111111
OfficeHome,Typicality,ind_span,True,True,hue,0.31144444444444447
OfficeHome,Typicality,ind_span,True,True,multnoise,0.8888888888888888
OfficeHome,Typicality,ind_span,True,True,noise,0.8778888888888889
OfficeHome,Typicality,ind_span,True,True,saltpepper,0.8888888888888888
OfficeHome,Typicality,ind_span,True,True,smear,0.5704444444444444
OfficeHome,Typicality,val_optimal,False,False,Art,0.6421111111111111
OfficeHome,Typicality,val_optimal,False,False,Clipart,0.1078888888888889
OfficeHome,Typicality,val_optimal,False,False,Product,0.2222222222222222
OfficeHome,Typicality,val_optimal,False,False,brightness,0.6666666666666666
OfficeHome,Typicality,val_optimal,False,False,contrast,0.22766666666666666
OfficeHome,Typicality,val_optimal,False,False,hue,0.25822222222222224
OfficeHome,Typicality,val_optimal,False,False,multnoise,0.6666666666666666
OfficeHome,Typicality,val_optimal,False,False,noise,0.6162222222222222
OfficeHome,Typicality,val_optimal,False,False,saltpepper,0.6666666666666666
OfficeHome,Typicality,val_optimal,False,False,smear,0.2262222222222222
OfficeHome,Typicality,val_optimal,True,False,Art,0.6421111111111111
OfficeHome,Typicality,val_optimal,True,False,Clipart,0.1078888888888889
OfficeHome,Typicality,val_optimal,True,False,Product,0.23555555555555555
OfficeHome,Typicality,val_optimal,True,False,brightness,0.49533333333333335
OfficeHome,Typicality,val_optimal,True,False,contrast,0.5715555555555556
OfficeHome,Typicality,val_optimal,True,False,hue,0.4041111111111111
OfficeHome,Typicality,val_optimal,True,False,multnoise,0.6666666666666666
OfficeHome,Typicality,val_optimal,True,False,noise,0.6162222222222222
OfficeHome,Typicality,val_optimal,True,False,saltpepper,0.6666666666666666
OfficeHome,Typicality,val_optimal,True,False,smear,0.5407777777777778
OfficeHome,Typicality,val_optimal,True,True,Art,0.5812222222222222
OfficeHome,Typicality,val_optimal,True,True,Clipart,0.08888888888888889
OfficeHome,Typicality,val_optimal,True,True,Product,0.23555555555555555
