Dataset,feature_name,OoD Val Fold,OoD Test Fold,tpr,tnr,ba,bias,k,batch_size
Office31,rabanser,webcam,dslr,0.9919354838709677,1.0,0.9959677419354839,Temporal,5,32
Office31,rabanser,dslr,webcam,0.9693877551020408,1.0,0.9846938775510203,Unbiased,5,32
Office31,rabanser,dslr,webcam,0.9693877551020408,1.0,0.9846938775510203,Class,5,32
Office31,rabanser,dslr,webcam,0.9693877551020408,1.0,0.9846938775510203,Synthetic,5,32
Office31,rabanser,dslr,webcam,0.9693877551020408,1.0,0.9846938775510203,Temporal,5,32
Office31,rabanser,dslr,dslr,0.9919354838709677,1.0,0.9959677419354839,Unbiased,5,32
Office31,rabanser,dslr,dslr,0.9919354838709677,1.0,0.9959677419354839,Class,5,32
Office31,rabanser,dslr,dslr,0.9919354838709677,1.0,0.9959677419354839,Synthetic,5,32
Office31,rabanser,dslr,dslr,0.9919354838709677,1.0,0.9959677419354839,Temporal,5,32
NICO,rabanser,water,water,0.792,0.5128205128205128,0.6524102564102564,Unbiased,0,32
NICO,rabanser,water,water,0.792,0.2948717948717948,0.5434358974358975,Class,0,32
NICO,rabanser,water,water,0.792,0.3846153846153846,0.5883076923076923,Synthetic,0,32
NICO,rabanser,water,water,0.792,0.5769230769230769,0.6844615384615385,Temporal,0,32
NICO,rabanser,water,outdoor,0.8202979515828678,0.5128205128205128,0.6665592322016902,Unbiased,0,32
NICO,rabanser,water,outdoor,0.8202979515828678,0.2948717948717948,0.5575848732273313,Class,0,32
NICO,rabanser,water,outdoor,0.8202979515828678,0.3846153846153846,0.6024566680991261,Synthetic,0,32
NICO,rabanser,water,outdoor,0.8202979515828678,0.5769230769230769,0.6986105142529724,Temporal,0,32
NICO,rabanser,water,autumn,0.764963104673408,0.5128205128205128,0.6388918087469604,Unbiased,0,32
NICO,rabanser,water,autumn,0.764963104673408,0.2948717948717948,0.5299174497726014,Class,0,32
NICO,rabanser,water,autumn,0.764963104673408,0.3846153846153846,0.5747892446443963,Synthetic,0,32
NICO,rabanser,water,autumn,0.764963104673408,0.5769230769230769,0.6709430907982424,Temporal,0,32
NICO,rabanser,water,rock,0.836272703342985,0.5128205128205128,0.6745466080817488,Unbiased,0,32
NICO,rabanser,water,rock,0.836272703342985,0.2948717948717948,0.5655722491073899,Class,0,32
NICO,rabanser,water,rock,0.836272703342985,0.3846153846153846,0.6104440439791847,Synthetic,0,32
NICO,rabanser,water,rock,0.836272703342985,0.5769230769230769,0.706597890133031,Temporal,0,32
NICO,rabanser,water,grass,0.8250052268450763,0.5128205128205128,0.6689128698327945,Unbiased,0,32
NICO,rabanser,water,grass,0.8250052268450763,0.2948717948717948,0.5599385108584356,Class,0,32
NICO,rabanser,water,grass,0.8250052268450763,0.3846153846153846,0.6048103057302304,Synthetic,0,32
NICO,rabanser,water,grass,0.8250052268450763,0.5769230769230769,0.7009641518840766,Temporal,0,32
NICO,rabanser,outdoor,water,0.7823448275862069,0.5384615384615384,0.6604031830238727,Unbiased,0,32
NICO,rabanser,outdoor,water,0.7823448275862069,0.2948717948717948,0.5386083112290009,Class,0,32
NICO,rabanser,outdoor,water,0.7823448275862069,0.3846153846153846,0.5834801061007957,Synthetic,0,32
NICO,rabanser,outdoor,water,0.7823448275862069,0.6282051282051282,0.7052749778956675,Temporal,0,32
NICO,rabanser,outdoor,outdoor,0.8100558659217877,0.5384615384615384,0.6742587021916631,Unbiased,0,32
NICO,rabanser,outdoor,outdoor,0.8100558659217877,0.2948717948717948,0.5524638303967913,Class,0,32
NICO,rabanser,outdoor,outdoor,0.8100558659217877,0.3846153846153846,0.5973356252685862,Synthetic,0,32
NICO,rabanser,outdoor,outdoor,0.8100558659217877,0.6282051282051282,0.719130497063458,Temporal,0,32
NICO,rabanser,outdoor,autumn,0.7551243509155507,0.5384615384615384,0.6467929446885445,Unbiased,0,32
NICO,rabanser,outdoor,autumn,0.7551243509155507,0.2948717948717948,0.5249980728936727,Class,0,32
NICO,rabanser,outdoor,autumn,0.7551243509155507,0.3846153846153846,0.5698698677654677,Synthetic,0,32
NICO,rabanser,outdoor,autumn,0.7551243509155507,0.6282051282051282,0.6916647395603395,Temporal,0,32
NICO,rabanser,outdoor,rock,0.8252171624111608,0.5384615384615384,0.6818393504363496,Unbiased,0,32
NICO,rabanser,outdoor,rock,0.8252171624111608,0.2948717948717948,0.5600444786414778,Class,0,32
NICO,rabanser,outdoor,rock,0.8252171624111608,0.3846153846153846,0.6049162735132727,Synthetic,0,32
NICO,rabanser,outdoor,rock,0.8252171624111608,0.6282051282051282,0.7267111453081445,Temporal,0,32
NICO,rabanser,outdoor,grass,0.8145515366924524,0.5384615384615384,0.6765065375769954,Unbiased,0,32
NICO,rabanser,outdoor,grass,0.8145515366924524,0.2948717948717948,0.5547116657821236,Class,0,32
NICO,rabanser,outdoor,grass,0.8145515366924524,0.3846153846153846,0.5995834606539185,Synthetic,0,32
NICO,rabanser,outdoor,grass,0.8145515366924524,0.6282051282051282,0.7213783324487903,Temporal,0,32
NICO,rabanser,autumn,water,0.7622068965517241,0.5641025641025641,0.6631547303271441,Unbiased,0,32
NICO,rabanser,autumn,water,0.7622068965517241,0.34615384615384615,0.5541803713527851,Class,0,32
NICO,rabanser,autumn,water,0.7622068965517241,0.39743589743589747,0.5798213969938109,Synthetic,0,32
NICO,rabanser,autumn,water,0.7622068965517241,0.6794871794871795,0.7208470380194518,Temporal,0,32
NICO,rabanser,autumn,outdoor,0.7920546244568591,0.5641025641025641,0.6780785942797116,Unbiased,0,32
NICO,rabanser,autumn,outdoor,0.7920546244568591,0.34615384615384615,0.5691042353053526,Class,0,32
NICO,rabanser,autumn,outdoor,0.7920546244568591,0.39743589743589747,0.5947452609463784,Synthetic,0,32
NICO,rabanser,autumn,outdoor,0.7920546244568591,0.6794871794871795,0.7357709019720193,Temporal,0,32
NICO,rabanser,autumn,autumn,0.7308007652364034,0.5641025641025641,0.6474516646694837,Unbiased,0,32
NICO,rabanser,autumn,autumn,0.7308007652364034,0.34615384615384615,0.5384773056951248,Class,0,32
NICO,rabanser,autumn,autumn,0.7308007652364034,0.39743589743589747,0.5641183313361504,Synthetic,0,32
NICO,rabanser,autumn,autumn,0.7308007652364034,0.6794871794871795,0.7051439723617914,Temporal,0,32
NICO,rabanser,autumn,rock,0.804685443537773,0.5641025641025641,0.6843940038201686,Unbiased,0,32
NICO,rabanser,autumn,rock,0.804685443537773,0.34615384615384615,0.5754196448458095,Class,0,32
NICO,rabanser,autumn,rock,0.804685443537773,0.39743589743589747,0.6010606704868353,Synthetic,0,32
NICO,rabanser,autumn,rock,0.804685443537773,0.6794871794871795,0.7420863115124763,Temporal,0,32
NICO,rabanser,autumn,grass,0.7957348944177295,0.5641025641025641,0.6799187292601467,Unbiased,0,32
NICO,rabanser,autumn,grass,0.7957348944177295,0.34615384615384615,0.5709443702857878,Class,0,32
NICO,rabanser,autumn,grass,0.7957348944177295,0.39743589743589747,0.5965853959268135,Synthetic,0,32
NICO,rabanser,autumn,grass,0.7957348944177295,0.6794871794871795,0.7376110369524544,Temporal,0,32
NICO,rabanser,rock,water,0.7823448275862069,0.5384615384615384,0.6604031830238727,Unbiased,0,32
NICO,rabanser,rock,water,0.7823448275862069,0.2948717948717948,0.5386083112290009,Class,0,32
NICO,rabanser,rock,water,0.7823448275862069,0.3846153846153846,0.5834801061007957,Synthetic,0,32
NICO,rabanser,rock,water,0.7823448275862069,0.6282051282051282,0.7052749778956675,Temporal,0,32
NICO,rabanser,rock,outdoor,0.8100558659217877,0.5384615384615384,0.6742587021916631,Unbiased,0,32
NICO,rabanser,rock,outdoor,0.8100558659217877,0.2948717948717948,0.5524638303967913,Class,0,32
NICO,rabanser,rock,outdoor,0.8100558659217877,0.3846153846153846,0.5973356252685862,Synthetic,0,32
NICO,rabanser,rock,outdoor,0.8100558659217877,0.6282051282051282,0.719130497063458,Temporal,0,32
NICO,rabanser,rock,autumn,0.7551243509155507,0.5384615384615384,0.6467929446885445,Unbiased,0,32
NICO,rabanser,rock,autumn,0.7551243509155507,0.2948717948717948,0.5249980728936727,Class,0,32
NICO,rabanser,rock,autumn,0.7551243509155507,0.3846153846153846,0.5698698677654677,Synthetic,0,32
NICO,rabanser,rock,autumn,0.7551243509155507,0.6282051282051282,0.6916647395603395,Temporal,0,32
NICO,rabanser,rock,rock,0.8252171624111608,0.5384615384615384,0.6818393504363496,Unbiased,0,32
NICO,rabanser,rock,rock,0.8252171624111608,0.2948717948717948,0.5600444786414778,Class,0,32
NICO,rabanser,rock,rock,0.8252171624111608,0.3846153846153846,0.6049162735132727,Synthetic,0,32
NICO,rabanser,rock,rock,0.8252171624111608,0.6282051282051282,0.7267111453081445,Temporal,0,32
NICO,rabanser,rock,grass,0.8145515366924524,0.5384615384615384,0.6765065375769954,Unbiased,0,32
NICO,rabanser,rock,grass,0.8145515366924524,0.2948717948717948,0.5547116657821236,Class,0,32
NICO,rabanser,rock,grass,0.8145515366924524,0.3846153846153846,0.5995834606539185,Synthetic,0,32
NICO,rabanser,rock,grass,0.8145515366924524,0.6282051282051282,0.7213783324487903,Temporal,0,32
NICO,rabanser,grass,water,0.7823448275862069,0.5384615384615384,0.6604031830238727,Unbiased,0,32
NICO,rabanser,grass,water,0.7823448275862069,0.2948717948717948,0.5386083112290009,Class,0,32
NICO,rabanser,grass,water,0.7823448275862069,0.3846153846153846,0.5834801061007957,Synthetic,0,32
NICO,rabanser,grass,water,0.7823448275862069,0.6282051282051282,0.7052749778956675,Temporal,0,32
NICO,rabanser,grass,outdoor,0.8100558659217877,0.5384615384615384,0.6742587021916631,Unbiased,0,32
NICO,rabanser,grass,outdoor,0.8100558659217877,0.2948717948717948,0.5524638303967913,Class,0,32
NICO,rabanser,grass,outdoor,0.8100558659217877,0.3846153846153846,0.5973356252685862,Synthetic,0,32
NICO,rabanser,grass,outdoor,0.8100558659217877,0.6282051282051282,0.719130497063458,Temporal,0,32
NICO,rabanser,grass,autumn,0.7551243509155507,0.5384615384615384,0.6467929446885445,Unbiased,0,32
NICO,rabanser,grass,autumn,0.7551243509155507,0.2948717948717948,0.5249980728936727,Class,0,32
NICO,rabanser,grass,autumn,0.7551243509155507,0.3846153846153846,0.5698698677654677,Synthetic,0,32
NICO,rabanser,grass,autumn,0.7551243509155507,0.6282051282051282,0.6916647395603395,Temporal,0,32
NICO,rabanser,grass,rock,0.8252171624111608,0.5384615384615384,0.6818393504363496,Unbiased,0,32
NICO,rabanser,grass,rock,0.8252171624111608,0.2948717948717948,0.5600444786414778,Class,0,32
NICO,rabanser,grass,rock,0.8252171624111608,0.3846153846153846,0.6049162735132727,Synthetic,0,32
NICO,rabanser,grass,rock,0.8252171624111608,0.6282051282051282,0.7267111453081445,Temporal,0,32
NICO,rabanser,grass,grass,0.8145515366924524,0.5384615384615384,0.6765065375769954,Unbiased,0,32
NICO,rabanser,grass,grass,0.8145515366924524,0.2948717948717948,0.5547116657821236,Class,0,32
NICO,rabanser,grass,grass,0.8145515366924524,0.3846153846153846,0.5995834606539185,Synthetic,0,32
NICO,rabanser,grass,grass,0.8145515366924524,0.6282051282051282,0.7213783324487903,Temporal,0,32
NICO,rabanser,outdoor,outdoor,1.0,0.7564102564102564,0.8782051282051282,Unbiased,5,32
NICO,rabanser,outdoor,outdoor,1.0,0.07692307692307687,0.5384615384615384,Class,5,32
NICO,rabanser,outdoor,outdoor,1.0,0.1282051282051282,0.5641025641025641,Synthetic,5,32
NICO,rabanser,outdoor,outdoor,1.0,0.6666666666666667,0.8333333333333334,Temporal,5,32
NICO,rabanser,outdoor,water,0.9996944699052857,0.7564102564102564,0.878052363157771,Unbiased,5,32
NICO,rabanser,outdoor,water,0.9996944699052857,0.07692307692307687,0.5383087734141813,Class,5,32
NICO,rabanser,outdoor,water,0.9996944699052857,0.1282051282051282,0.5639497990552069,Synthetic,5,32
NICO,rabanser,outdoor,water,0.9996944699052857,0.6666666666666667,0.8331805682859762,Temporal,5,32
NICO,rabanser,outdoor,rock,0.9995181883883402,0.7564102564102564,0.8779642223992983,Unbiased,5,32
NICO,rabanser,outdoor,rock,0.9995181883883402,0.07692307692307687,0.5382206326557085,Class,5,32
NICO,rabanser,outdoor,rock,0.9995181883883402,0.1282051282051282,0.5638616582967342,Synthetic,5,32
NICO,rabanser,outdoor,rock,0.9995181883883402,0.6666666666666667,0.8330924275275035,Temporal,5,32
NICO,rabanser,outdoor,grass,0.9995413895895436,0.7564102564102564,0.8779758229999,Unbiased,5,32
NICO,rabanser,outdoor,grass,0.9995413895895436,0.07692307692307687,0.5382322332563103,Class,5,32
NICO,rabanser,outdoor,grass,0.9995413895895436,0.1282051282051282,0.5638732588973359,Synthetic,5,32
NICO,rabanser,outdoor,grass,0.9995413895895436,0.6666666666666667,0.8331040281281052,Temporal,5,32
NICO,rabanser,outdoor,autumn,0.9994903160040775,0.7564102564102564,0.8779502862071669,Unbiased,5,32
NICO,rabanser,outdoor,autumn,0.9994903160040775,0.07692307692307687,0.5382066964635772,Class,5,32
NICO,rabanser,outdoor,autumn,0.9994903160040775,0.1282051282051282,0.5638477221046028,Synthetic,5,32
NICO,rabanser,outdoor,autumn,0.9994903160040775,0.6666666666666667,0.8330784913353722,Temporal,5,32
NICO,rabanser,water,outdoor,1.0,0.7564102564102564,0.8782051282051282,Unbiased,5,32
NICO,rabanser,water,outdoor,1.0,0.07692307692307687,0.5384615384615384,Class,5,32
NICO,rabanser,water,outdoor,1.0,0.1282051282051282,0.5641025641025641,Synthetic,5,32
NICO,rabanser,water,outdoor,1.0,0.6666666666666667,0.8333333333333334,Temporal,5,32
NICO,rabanser,water,water,0.9996944699052857,0.7564102564102564,0.878052363157771,Unbiased,5,32
NICO,rabanser,water,water,0.9996944699052857,0.07692307692307687,0.5383087734141813,Class,5,32
NICO,rabanser,water,water,0.9996944699052857,0.1282051282051282,0.5639497990552069,Synthetic,5,32
NICO,rabanser,water,water,0.9996944699052857,0.6666666666666667,0.8331805682859762,Temporal,5,32
NICO,rabanser,water,rock,0.9995181883883402,0.7564102564102564,0.8779642223992983,Unbiased,5,32
NICO,rabanser,water,rock,0.9995181883883402,0.07692307692307687,0.5382206326557085,Class,5,32
NICO,rabanser,water,rock,0.9995181883883402,0.1282051282051282,0.5638616582967342,Synthetic,5,32
NICO,rabanser,water,rock,0.9995181883883402,0.6666666666666667,0.8330924275275035,Temporal,5,32
NICO,rabanser,water,grass,0.9995413895895436,0.7564102564102564,0.8779758229999,Unbiased,5,32
NICO,rabanser,water,grass,0.9995413895895436,0.07692307692307687,0.5382322332563103,Class,5,32
NICO,rabanser,water,grass,0.9995413895895436,0.1282051282051282,0.5638732588973359,Synthetic,5,32
NICO,rabanser,water,grass,0.9995413895895436,0.6666666666666667,0.8331040281281052,Temporal,5,32
NICO,rabanser,water,autumn,0.9994903160040775,0.7564102564102564,0.8779502862071669,Unbiased,5,32
NICO,rabanser,water,autumn,0.9994903160040775,0.07692307692307687,0.5382066964635772,Class,5,32
NICO,rabanser,water,autumn,0.9994903160040775,0.1282051282051282,0.5638477221046028,Synthetic,5,32
NICO,rabanser,water,autumn,0.9994903160040775,0.6666666666666667,0.8330784913353722,Temporal,5,32
NICO,rabanser,rock,outdoor,1.0,0.7564102564102564,0.8782051282051282,Unbiased,5,32
NICO,rabanser,rock,outdoor,1.0,0.07692307692307687,0.5384615384615384,Class,5,32
NICO,rabanser,rock,outdoor,1.0,0.1282051282051282,0.5641025641025641,Synthetic,5,32
NICO,rabanser,rock,outdoor,1.0,0.6666666666666667,0.8333333333333334,Temporal,5,32
NICO,rabanser,rock,water,0.9996944699052857,0.7564102564102564,0.878052363157771,Unbiased,5,32
NICO,rabanser,rock,water,0.9996944699052857,0.07692307692307687,0.5383087734141813,Class,5,32
NICO,rabanser,rock,water,0.9996944699052857,0.1282051282051282,0.5639497990552069,Synthetic,5,32
NICO,rabanser,rock,water,0.9996944699052857,0.6666666666666667,0.8331805682859762,Temporal,5,32
NICO,rabanser,rock,rock,0.9995181883883402,0.7564102564102564,0.8779642223992983,Unbiased,5,32
NICO,rabanser,rock,rock,0.9995181883883402,0.07692307692307687,0.5382206326557085,Class,5,32
NICO,rabanser,rock,rock,0.9995181883883402,0.1282051282051282,0.5638616582967342,Synthetic,5,32
NICO,rabanser,rock,rock,0.9995181883883402,0.6666666666666667,0.8330924275275035,Temporal,5,32
NICO,rabanser,rock,grass,0.9995413895895436,0.7564102564102564,0.8779758229999,Unbiased,5,32
NICO,rabanser,rock,grass,0.9995413895895436,0.07692307692307687,0.5382322332563103,Class,5,32
NICO,rabanser,rock,grass,0.9995413895895436,0.1282051282051282,0.5638732588973359,Synthetic,5,32
NICO,rabanser,rock,grass,0.9995413895895436,0.6666666666666667,0.8331040281281052,Temporal,5,32
NICO,rabanser,rock,autumn,0.9994903160040775,0.7564102564102564,0.8779502862071669,Unbiased,5,32
NICO,rabanser,rock,autumn,0.9994903160040775,0.07692307692307687,0.5382066964635772,Class,5,32
NICO,rabanser,rock,autumn,0.9994903160040775,0.1282051282051282,0.5638477221046028,Synthetic,5,32
NICO,rabanser,rock,autumn,0.9994903160040775,0.6666666666666667,0.8330784913353722,Temporal,5,32
NICO,rabanser,grass,outdoor,1.0,0.7564102564102564,0.8782051282051282,Unbiased,5,32
NICO,rabanser,grass,outdoor,1.0,0.07692307692307687,0.5384615384615384,Class,5,32
NICO,rabanser,grass,outdoor,1.0,0.1282051282051282,0.5641025641025641,Synthetic,5,32
NICO,rabanser,grass,outdoor,1.0,0.6666666666666667,0.8333333333333334,Temporal,5,32
NICO,rabanser,grass,water,0.9996944699052857,0.7564102564102564,0.878052363157771,Unbiased,5,32
NICO,rabanser,grass,water,0.9996944699052857,0.07692307692307687,0.5383087734141813,Class,5,32
NICO,rabanser,grass,water,0.9996944699052857,0.1282051282051282,0.5639497990552069,Synthetic,5,32
NICO,rabanser,grass,water,0.9996944699052857,0.6666666666666667,0.8331805682859762,Temporal,5,32
NICO,rabanser,grass,rock,0.9995181883883402,0.7564102564102564,0.8779642223992983,Unbiased,5,32
NICO,rabanser,grass,rock,0.9995181883883402,0.07692307692307687,0.5382206326557085,Class,5,32
NICO,rabanser,grass,rock,0.9995181883883402,0.1282051282051282,0.5638616582967342,Synthetic,5,32
NICO,rabanser,grass,rock,0.9995181883883402,0.6666666666666667,0.8330924275275035,Temporal,5,32
NICO,rabanser,grass,grass,0.9995413895895436,0.7564102564102564,0.8779758229999,Unbiased,5,32
NICO,rabanser,grass,grass,0.9995413895895436,0.07692307692307687,0.5382322332563103,Class,5,32
NICO,rabanser,grass,grass,0.9995413895895436,0.1282051282051282,0.5638732588973359,Synthetic,5,32
NICO,rabanser,grass,grass,0.9995413895895436,0.6666666666666667,0.8331040281281052,Temporal,5,32
NICO,rabanser,grass,autumn,0.9994903160040775,0.7564102564102564,0.8779502862071669,Unbiased,5,32
NICO,rabanser,grass,autumn,0.9994903160040775,0.07692307692307687,0.5382066964635772,Class,5,32
NICO,rabanser,grass,autumn,0.9994903160040775,0.1282051282051282,0.5638477221046028,Synthetic,5,32
NICO,rabanser,grass,autumn,0.9994903160040775,0.6666666666666667,0.8330784913353722,Temporal,5,32
NICO,rabanser,autumn,outdoor,1.0,0.7564102564102564,0.8782051282051282,Unbiased,5,32
NICO,rabanser,autumn,outdoor,1.0,0.07692307692307687,0.5384615384615384,Class,5,32
NICO,rabanser,autumn,outdoor,1.0,0.1282051282051282,0.5641025641025641,Synthetic,5,32
NICO,rabanser,autumn,outdoor,1.0,0.6666666666666667,0.8333333333333334,Temporal,5,32
NICO,rabanser,autumn,water,0.9996944699052857,0.7564102564102564,0.878052363157771,Unbiased,5,32
NICO,rabanser,autumn,water,0.9996944699052857,0.07692307692307687,0.5383087734141813,Class,5,32
NICO,rabanser,autumn,water,0.9996944699052857,0.1282051282051282,0.5639497990552069,Synthetic,5,32
NICO,rabanser,autumn,water,0.9996944699052857,0.6666666666666667,0.8331805682859762,Temporal,5,32
NICO,rabanser,autumn,rock,0.9995181883883402,0.7564102564102564,0.8779642223992983,Unbiased,5,32
NICO,rabanser,autumn,rock,0.9995181883883402,0.07692307692307687,0.5382206326557085,Class,5,32
NICO,rabanser,autumn,rock,0.9995181883883402,0.1282051282051282,0.5638616582967342,Synthetic,5,32
NICO,rabanser,autumn,rock,0.9995181883883402,0.6666666666666667,0.8330924275275035,Temporal,5,32
NICO,rabanser,autumn,grass,0.9995413895895436,0.7564102564102564,0.8779758229999,Unbiased,5,32
NICO,rabanser,autumn,grass,0.9995413895895436,0.07692307692307687,0.5382322332563103,Class,5,32
NICO,rabanser,autumn,grass,0.9995413895895436,0.1282051282051282,0.5638732588973359,Synthetic,5,32
NICO,rabanser,autumn,grass,0.9995413895895436,0.6666666666666667,0.8331040281281052,Temporal,5,32
NICO,rabanser,autumn,autumn,0.9994903160040775,0.7564102564102564,0.8779502862071669,Unbiased,5,32
NICO,rabanser,autumn,autumn,0.9994903160040775,0.07692307692307687,0.5382066964635772,Class,5,32
NICO,rabanser,autumn,autumn,0.9994903160040775,0.1282051282051282,0.5638477221046028,Synthetic,5,32
NICO,rabanser,autumn,autumn,0.9994903160040775,0.6666666666666667,0.8330784913353722,Temporal,5,32
Polyp,rabanser,EtisLaribDB,EtisLaribDB,0.7222222222222222,0.33333333333333337,0.5277777777777778,Unbiased,0,32
Polyp,rabanser,EtisLaribDB,EtisLaribDB,0.7222222222222222,1.0,0.8611111111111112,Synthetic,0,32
Polyp,rabanser,EtisLaribDB,EtisLaribDB,0.7222222222222222,0.0,0.3611111111111111,Temporal,0,32
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,0.49122807017543857,0.33333333333333337,0.41228070175438597,Unbiased,0,32
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,0.49122807017543857,1.0,0.7456140350877193,Synthetic,0,32
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,0.49122807017543857,0.0,0.24561403508771928,Temporal,0,32
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.3333333333333333,0.33333333333333337,0.33333333333333337,Unbiased,0,32
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.3333333333333333,1.0,0.6666666666666666,Synthetic,0,32
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.3333333333333333,0.0,0.16666666666666666,Temporal,0,32
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,0.7222222222222222,0.33333333333333337,0.5277777777777778,Unbiased,0,32
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,0.7222222222222222,1.0,0.8611111111111112,Synthetic,0,32
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,0.7222222222222222,0.0,0.3611111111111111,Temporal,0,32
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,0.49122807017543857,0.33333333333333337,0.41228070175438597,Unbiased,0,32
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,0.49122807017543857,1.0,0.7456140350877193,Synthetic,0,32
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,0.49122807017543857,0.0,0.24561403508771928,Temporal,0,32
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.3333333333333333,0.33333333333333337,0.33333333333333337,Unbiased,0,32
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.3333333333333333,1.0,0.6666666666666666,Synthetic,0,32
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.3333333333333333,0.0,0.16666666666666666,Temporal,0,32
Polyp,rabanser,EndoCV2020,EtisLaribDB,0.2777777777777778,1.0,0.6388888888888888,Unbiased,0,32
Polyp,rabanser,EndoCV2020,EtisLaribDB,0.2777777777777778,0.0,0.1388888888888889,Synthetic,0,32
Polyp,rabanser,EndoCV2020,EtisLaribDB,0.2777777777777778,1.0,0.6388888888888888,Temporal,0,32
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,0.47368421052631576,1.0,0.7368421052631579,Unbiased,0,32
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,0.47368421052631576,0.0,0.23684210526315788,Synthetic,0,32
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,0.47368421052631576,1.0,0.7368421052631579,Temporal,0,32
Polyp,rabanser,EndoCV2020,EndoCV2020,0.6666666666666666,1.0,0.8333333333333333,Unbiased,0,32
Polyp,rabanser,EndoCV2020,EndoCV2020,0.6666666666666666,0.0,0.3333333333333333,Synthetic,0,32
Polyp,rabanser,EndoCV2020,EndoCV2020,0.6666666666666666,1.0,0.8333333333333333,Temporal,0,32
Polyp,rabanser,EtisLaribDB,EtisLaribDB,1.0,1.0,1.0,Unbiased,5,32
Polyp,rabanser,EtisLaribDB,EtisLaribDB,1.0,1.0,1.0,Synthetic,5,32
Polyp,rabanser,EtisLaribDB,EtisLaribDB,1.0,1.0,1.0,Temporal,5,32
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,1.0,1.0,1.0,Unbiased,5,32
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,1.0,1.0,1.0,Synthetic,5,32
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,1.0,1.0,1.0,Temporal,5,32
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.0,1.0,0.5,Unbiased,5,32
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.0,1.0,0.5,Synthetic,5,32
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.0,1.0,0.5,Temporal,5,32
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,1.0,1.0,1.0,Unbiased,5,32
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,1.0,1.0,1.0,Synthetic,5,32
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,1.0,1.0,1.0,Temporal,5,32
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,1.0,1.0,1.0,Unbiased,5,32
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,1.0,1.0,1.0,Synthetic,5,32
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,1.0,1.0,1.0,Temporal,5,32
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.3333333333333333,1.0,0.6666666666666666,Unbiased,5,32
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.3333333333333333,1.0,0.6666666666666666,Synthetic,5,32
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.3333333333333333,1.0,0.6666666666666666,Temporal,5,32
Polyp,rabanser,EndoCV2020,EtisLaribDB,1.0,1.0,1.0,Unbiased,5,32
Polyp,rabanser,EndoCV2020,EtisLaribDB,1.0,1.0,1.0,Synthetic,5,32
Polyp,rabanser,EndoCV2020,EtisLaribDB,1.0,1.0,1.0,Temporal,5,32
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,1.0,1.0,1.0,Unbiased,5,32
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,1.0,1.0,1.0,Synthetic,5,32
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,1.0,1.0,1.0,Temporal,5,32
Polyp,rabanser,EndoCV2020,EndoCV2020,1.0,1.0,1.0,Unbiased,5,32
Polyp,rabanser,EndoCV2020,EndoCV2020,1.0,1.0,1.0,Synthetic,5,32
Polyp,rabanser,EndoCV2020,EndoCV2020,1.0,1.0,1.0,Temporal,5,32
OfficeHome,rabanser,Art,Art,0.7111111111111111,0.7777777777777778,0.7444444444444445,Unbiased,5,64
OfficeHome,rabanser,Art,Art,0.7111111111111111,0.40740740740740744,0.5592592592592593,Class,5,64
OfficeHome,rabanser,Art,Art,0.7111111111111111,0.5925925925925926,0.6518518518518519,Temporal,5,64
OfficeHome,rabanser,Art,Clipart,1.0,0.7777777777777778,0.8888888888888888,Unbiased,5,64
