tpr,tnr,ba,tl,rate,rate_estimate,error
0.88,0.96,0.92,100,1.0,0.773908,0.22609200000000007
0.88,0.96,0.92,200,0.0,0.07511200000000001,0.07511200000000001
0.88,0.96,0.92,200,0.04,0.10316800000000002,0.06316800000000002
0.88,0.96,0.92,200,0.08,0.128788,0.04878800000000001
0.88,0.96,0.92,200,0.12,0.159028,0.03904400000000001
0.88,0.96,0.92,200,0.16,0.190528,0.03184800000000001
0.88,0.96,0.92,200,0.2,0.21707200000000001,0.027712
0.88,0.96,0.92,200,0.24,0.24336400000000002,0.020500000000000004
0.88,0.96,0.92,200,0.28,0.267976,0.022656
0.88,0.96,0.92,200,0.32,0.30082000000000003,0.025564
0.88,0.96,0.92,200,0.36,0.326524,0.035803999999999996
0.88,0.96,0.92,200,0.4,0.357688,0.04296000000000001
0.88,0.96,0.92,200,0.44,0.38330800000000004,0.05669199999999999
0.88,0.96,0.92,200,0.48,0.41253999999999996,0.06749999999999998
0.88,0.96,0.92,200,0.52,0.443284,0.07671600000000002
0.88,0.96,0.92,200,0.56,0.466384,0.09361600000000005
0.88,0.96,0.92,200,0.6,0.496456,0.10354399999999997
0.88,0.96,0.92,200,0.64,0.527536,0.112464
0.88,0.96,0.92,200,0.68,0.550216,0.12978400000000004
0.88,0.96,0.92,200,0.72,0.58726,0.13273999999999997
0.88,0.96,0.92,200,0.76,0.610276,0.149724
0.88,0.96,0.92,200,0.8,0.640936,0.15906400000000004
0.88,0.96,0.92,200,0.84,0.6650440000000001,0.17495599999999997
0.88,0.96,0.92,200,0.88,0.695956,0.18404399999999999
0.88,0.96,0.92,200,0.92,0.722248,0.19775200000000004
0.88,0.96,0.92,200,0.96,0.75232,0.20767999999999998
0.88,0.96,0.92,200,1.0,0.788692,0.211308
0.88,0.96,0.92,500,0.0,0.07477600000000001,0.07477600000000001
0.88,0.96,0.92,500,0.04,0.10123600000000002,0.061236
0.88,0.96,0.92,500,0.08,0.12895600000000002,0.048956
0.88,0.96,0.92,500,0.12,0.156256,0.036359999999999996
0.88,0.96,0.92,500,0.16,0.19036,0.030768000000000007
0.88,0.96,0.92,500,0.2,0.21791200000000002,0.020007999999999995
0.88,0.96,0.92,500,0.24,0.236392,0.012615999999999994
0.88,0.96,0.92,500,0.28,0.266548,0.018084000000000024
0.88,0.96,0.92,500,0.32,0.308212,0.016604000000000015
0.88,0.96,0.92,500,0.36,0.322912,0.037087999999999975
0.88,0.96,0.92,500,0.4,0.35878,0.04134000000000001
0.88,0.96,0.92,500,0.44,0.39154,0.04846
0.88,0.96,0.92,500,0.48,0.41337999999999997,0.06661999999999997
0.88,0.96,0.92,500,0.52,0.444712,0.075288
0.88,0.96,0.92,500,0.56,0.478228,0.08177200000000004
0.88,0.96,0.92,500,0.6,0.503092,0.09690799999999997
0.88,0.96,0.92,500,0.64,0.521068,0.118932
0.88,0.96,0.92,500,0.68,0.554668,0.12533200000000005
0.88,0.96,0.92,500,0.72,0.576424,0.14357599999999998
0.88,0.96,0.92,500,0.76,0.611788,0.148212
0.88,0.96,0.92,500,0.8,0.638248,0.16175200000000006
0.88,0.96,0.92,500,0.84,0.6653800000000001,0.17461999999999997
0.88,0.96,0.92,500,0.88,0.695872,0.18412800000000001
0.88,0.96,0.92,500,0.92,0.7217439999999999,0.19825600000000004
0.88,0.96,0.92,500,0.96,0.748456,0.21154399999999995
0.88,0.96,0.92,500,1.0,0.776596,0.223404
0.88,0.96,0.92,1000,0.0,0.07318000000000001,0.07318000000000001
0.88,0.96,0.92,1000,0.04,0.10367200000000001,0.063672
0.88,0.96,0.92,1000,0.08,0.127108,0.047108
0.88,0.96,0.92,1000,0.12,0.158188,0.038188
0.88,0.96,0.92,1000,0.16,0.190612,0.030611999999999993
0.88,0.96,0.92,1000,0.2,0.21992799999999998,0.019927999999999994
0.88,0.96,0.92,1000,0.24,0.23513199999999998,0.00634799999999999
0.88,0.96,0.92,1000,0.28,0.269152,0.011448000000000014
0.88,0.96,0.92,1000,0.32,0.30199600000000004,0.018004000000000003
0.88,0.96,0.92,1000,0.36,0.330388,0.03146799999999998
0.88,0.96,0.92,1000,0.4,0.355336,0.04466400000000001
0.88,0.96,0.92,1000,0.44,0.38146,0.05853999999999997
0.88,0.96,0.92,1000,0.48,0.413212,0.06678799999999997
0.88,0.96,0.92,1000,0.52,0.442612,0.07738799999999998
0.88,0.96,0.92,1000,0.56,0.470584,0.08941600000000005
0.88,0.96,0.92,1000,0.6,0.496204,0.10379599999999996
0.88,0.96,0.92,1000,0.64,0.521908,0.118092
0.88,0.96,0.92,1000,0.68,0.552316,0.12768400000000005
0.88,0.96,0.92,1000,0.72,0.585328,0.13467199999999996
0.88,0.96,0.92,1000,0.76,0.608932,0.15106799999999998
0.88,0.96,0.92,1000,0.8,0.6468160000000001,0.15318400000000004
0.88,0.96,0.92,1000,0.84,0.660508,0.17949199999999998
0.88,0.96,0.92,1000,0.88,0.695704,0.18429600000000002
0.88,0.96,0.92,1000,0.92,0.7190559999999999,0.20094400000000007
0.88,0.96,0.92,1000,0.96,0.749716,0.21028399999999997
0.88,0.96,0.92,1000,1.0,0.7786120000000001,0.22138799999999997
0.88,1.0,0.94,10,0.0,0.0,0.0
0.88,1.0,0.94,10,0.04,0.029127999999999998,0.046568
0.88,1.0,0.94,10,0.08,0.06168799999999999,0.060407999999999996
0.88,1.0,0.94,10,0.12,0.086944,0.07670400000000001
0.88,1.0,0.94,10,0.16,0.117392,0.08790400000000001
0.88,1.0,0.94,10,0.2,0.15048,0.09742400000000002
0.88,1.0,0.94,10,0.24,0.180664,0.11005600000000001
0.88,1.0,0.94,10,0.28,0.217448,0.11082400000000002
0.88,1.0,0.94,10,0.32,0.243232,0.12361600000000002
0.88,1.0,0.94,10,0.36,0.27200799999999997,0.1246
0.88,1.0,0.94,10,0.4,0.30712,0.13427200000000003
0.88,1.0,0.94,10,0.44,0.33378399999999997,0.13596
0.88,1.0,0.94,10,0.48,0.368544,0.14599999999999996
0.88,1.0,0.94,10,0.52,0.40066399999999996,0.148696
0.88,1.0,0.94,10,0.56,0.43912,0.15251200000000004
0.88,1.0,0.94,10,0.6,0.466752,0.16150399999999995
0.88,1.0,0.94,10,0.64,0.492712,0.166136
0.88,1.0,0.94,10,0.68,0.53328,0.16432000000000002
0.88,1.0,0.94,10,0.72,0.556864,0.17295999999999997
0.88,1.0,0.94,10,0.76,0.587136,0.18176000000000003
0.88,1.0,0.94,10,0.8,0.621104,0.18433600000000003
0.88,1.0,0.94,10,0.84,0.651464,0.19141599999999998
0.88,1.0,0.94,10,0.88,0.6812079999999999,0.198792
0.88,1.0,0.94,10,0.92,0.7130639999999999,0.20693600000000004
0.88,1.0,0.94,10,0.96,0.745712,0.21428799999999992
0.88,1.0,0.94,10,1.0,0.7761600000000001,0.22383999999999998
0.88,1.0,0.94,20,0.0,0.0,0.0
0.88,1.0,0.94,20,0.04,0.031063999999999998,0.029623999999999994
0.88,1.0,0.94,20,0.08,0.062391999999999996,0.04244
0.88,1.0,0.94,20,0.12,0.093192,0.05402400000000001
0.88,1.0,0.94,20,0.16,0.12408,0.06243200000000001
0.88,1.0,0.94,20,0.2,0.15444,0.07488800000000002
0.88,1.0,0.94,20,0.24,0.176528,0.087056
0.88,1.0,0.94,20,0.28,0.216304,0.08593600000000001
0.88,1.0,0.94,20,0.32,0.249744,0.09627200000000001
0.88,1.0,0.94,20,0.36,0.28318400000000005,0.098288
0.88,1.0,0.94,20,0.4,0.30870400000000003,0.10662400000000002
0.88,1.0,0.94,20,0.44,0.34232000000000007,0.11457600000000003
0.88,1.0,0.94,20,0.48,0.368896,0.12294399999999998
0.88,1.0,0.94,20,0.52,0.40515200000000007,0.1272
0.88,1.0,0.94,20,0.56,0.4341920000000001,0.133632
0.88,1.0,0.94,20,0.6,0.45636800000000005,0.15150399999999994
0.88,1.0,0.94,20,0.64,0.4906000000000001,0.15504799999999996
0.88,1.0,0.94,20,0.68,0.5197280000000001,0.165008
0.88,1.0,0.94,20,0.72,0.551672,0.1703919999999999
0.88,1.0,0.94,20,0.76,0.589864,0.17128799999999994
0.88,1.0,0.94,20,0.8,0.6101040000000001,0.19075999999999999
0.88,1.0,0.94,20,0.84,0.648384,0.19177599999999992
0.88,1.0,0.94,20,0.88,0.68024,0.19975999999999997
0.88,1.0,0.94,20,0.92,0.711568,0.208432
0.88,1.0,0.94,20,0.96,0.74272,0.21727999999999995
0.88,1.0,0.94,20,1.0,0.774576,0.22542399999999999
0.88,1.0,0.94,30,0.0,0.0,0.0
0.88,1.0,0.94,30,0.04,0.03133094384707288,0.026743388549840163
0.88,1.0,0.94,30,0.08,0.06062449546320514,0.03627653459911524
0.88,1.0,0.94,30,0.12,0.0921316154864542,0.04425896864606542
0.88,1.0,0.94,30,0.16,0.12515328231457262,0.05383757951499887
0.88,1.0,0.94,30,0.2,0.15804139623494462,0.060742290677774556
0.88,1.0,0.94,30,0.24,0.18680073622009105,0.07140482417901772
0.88,1.0,0.94,30,0.28,0.22246220413962348,0.07655087345409928
0.88,1.0,0.94,30,0.32,0.25096580451419165,0.0852868352223191
0.88,1.0,0.94,30,0.36,0.2751474054699861,0.09565875552972326
0.88,1.0,0.94,30,0.4,0.31010416868481383,0.10029539216635992
0.88,1.0,0.94,30,0.44,0.33667835577513,0.10966398656721238
0.88,1.0,0.94,30,0.48,0.36441473731796314,0.1230327101294843
0.88,1.0,0.94,30,0.52,0.40402596144531633,0.1235656301462753
0.88,1.0,0.94,30,0.56,0.44019038393231946,0.12350931576738028
0.88,1.0,0.94,30,0.6,0.46134573282960384,0.13969530821143716
0.88,1.0,0.94,30,0.64,0.49855016306629213,0.14446084794471886
0.88,1.0,0.94,30,0.68,0.5288780393296523,0.15269153023991733
0.88,1.0,0.94,30,0.72,0.5504113145403469,0.17018799444605887
0.88,1.0,0.94,30,0.76,0.5885449320288031,0.171487100003229
0.88,1.0,0.94,30,0.8,0.6141416254964642,0.18585837450353582
0.88,1.0,0.94,30,0.84,0.644819012560948,0.19518098743905188
0.88,1.0,0.94,30,0.88,0.6799178533372082,0.20008214666279184
0.88,1.0,0.94,30,0.92,0.7148945074106364,0.2051054925893636
0.88,1.0,0.94,30,0.96,0.7469528883722432,0.2130471116277568
0.88,1.0,0.94,30,1.0,0.773973199005457,0.22602680099454298
0.88,1.0,0.94,50,0.0,0.0,0.0
0.88,1.0,0.94,50,0.04,0.03256,0.020064000000000002
0.88,1.0,0.94,50,0.08,0.059224,0.030712000000000003
0.88,1.0,0.94,50,0.12,0.088088,0.038664
0.88,1.0,0.94,50,0.16,0.124168,0.044216000000000005
0.88,1.0,0.94,50,0.2,0.157784,0.05218400000000001
0.88,1.0,0.94,50,0.24,0.18268800000000002,0.064784
0.88,1.0,0.94,50,0.28,0.218768,0.06824000000000001
0.88,1.0,0.94,50,0.32,0.253616,0.073888
0.88,1.0,0.94,50,0.36,0.27984000000000003,0.08380799999999997
0.88,1.0,0.94,50,0.4,0.3036,0.09731200000000001
0.88,1.0,0.94,50,0.44,0.33976799999999996,0.10516
0.88,1.0,0.94,50,0.48,0.368192,0.113632
0.88,1.0,0.94,50,0.52,0.394416,0.12608000000000003
0.88,1.0,0.94,50,0.56,0.428472,0.13356000000000004
0.88,1.0,0.94,50,0.6,0.470272,0.13024
0.88,1.0,0.94,50,0.64,0.49297599999999997,0.14748800000000004
0.88,1.0,0.94,50,0.68,0.515856,0.16414400000000007
0.88,1.0,0.94,50,0.72,0.56012,0.15989599999999998
0.88,1.0,0.94,50,0.76,0.589336,0.170664
0.88,1.0,0.94,50,0.8,0.6192559999999999,0.18074400000000007
0.88,1.0,0.94,50,0.84,0.649,0.19099999999999998
0.88,1.0,0.94,50,0.88,0.677512,0.202488
0.88,1.0,0.94,50,0.92,0.7100719999999999,0.20992800000000003
0.88,1.0,0.94,50,0.96,0.748264,0.21173599999999992
0.88,1.0,0.94,50,1.0,0.774312,0.22568799999999997
0.88,1.0,0.94,60,0.0,0.0,0.0
0.88,1.0,0.94,60,0.04,0.03318177628546975,0.0191350319310027
0.88,1.0,0.94,60,0.08,0.06247455395351899,0.026437421818421226
0.88,1.0,0.94,60,0.12,0.09230034893673053,0.03891197577194022
0.88,1.0,0.94,60,0.16,0.13115412469550333,0.03954625057607479
0.88,1.0,0.94,60,0.2,0.15278767529132925,0.05337915596813484
0.88,1.0,0.94,60,0.24,0.18576087958390944,0.05749015735071431
0.88,1.0,0.94,60,0.28,0.21928303377444205,0.06673289880834815
0.88,1.0,0.94,60,0.32,0.25890447034037795,0.06695055632365526
0.88,1.0,0.94,60,0.36,0.2866488906445454,0.07559905194548684
0.88,1.0,0.94,60,0.4,0.30931661070511557,0.09234959510171836
0.88,1.0,0.94,60,0.44,0.3381227203897557,0.10364434788333664
0.88,1.0,0.94,60,0.48,0.3653500559615511,0.11590295608664163
0.88,1.0,0.94,60,0.52,0.4064648100599118,0.11380828230956616
0.88,1.0,0.94,60,0.56,0.4418438343538087,0.1188308644413721
0.88,1.0,0.94,60,0.6,0.4562787543617091,0.14372124563829086
0.88,1.0,0.94,60,0.64,0.49393179274474946,0.14606820725525055
0.88,1.0,0.94,60,0.68,0.5286865494765949,0.15142590032260198
0.88,1.0,0.94,60,0.72,0.5598159194153663,0.16018408058463363
0.88,1.0,0.94,60,0.76,0.5884829811047468,0.17151701889525317
0.88,1.0,0.94,60,0.8,0.6230798604253077,0.17692013957469227
0.88,1.0,0.94,60,0.84,0.6505041806570545,0.18949581934294552
0.88,1.0,0.94,60,0.88,0.6835657383632893,0.19643426163671077
0.88,1.0,0.94,60,0.92,0.713798538415959,0.2062014615840411
0.88,1.0,0.94,60,0.96,0.7383303706629798,0.22166962933702014
0.88,1.0,0.94,60,1.0,0.7778620053986437,0.2221379946013562
0.88,1.0,0.94,100,0.0,0.0,0.0
0.88,1.0,0.94,100,0.04,0.031504,0.014224
0.88,1.0,0.94,100,0.08,0.061952,0.023584
0.88,1.0,0.94,100,0.12,0.093896,0.032119999999999996
0.88,1.0,0.94,100,0.16,0.12249600000000001,0.043103999999999996
0.88,1.0,0.94,100,0.2,0.15004,0.05232800000000001
0.88,1.0,0.94,100,0.24,0.184184,0.057512
0.88,1.0,0.94,100,0.28,0.224576,0.05955200000000003
0.88,1.0,0.94,100,0.32,0.24288,0.07752000000000002
0.88,1.0,0.94,100,0.36,0.279136,0.08088
0.88,1.0,0.94,100,0.4,0.31380800000000003,0.08691200000000002
0.88,1.0,0.94,100,0.44,0.342496,0.09767999999999999
0.88,1.0,0.94,100,0.48,0.373296,0.10713599999999995
0.88,1.0,0.94,100,0.52,0.41184000000000004,0.10815999999999998
0.88,1.0,0.94,100,0.56,0.4384160000000001,0.12164799999999999
0.88,1.0,0.94,100,0.6,0.47124000000000005,0.12875999999999993
0.88,1.0,0.94,100,0.64,0.4967600000000001,0.14323999999999995
0.88,1.0,0.94,100,0.68,0.525536,0.154464
0.88,1.0,0.94,100,0.72,0.5524640000000001,0.1675359999999999
0.88,1.0,0.94,100,0.76,0.5885440000000001,0.17145599999999994
0.88,1.0,0.94,100,0.8,0.6127440000000001,0.187256
0.88,1.0,0.94,100,0.84,0.653488,0.18651199999999996
0.88,1.0,0.94,100,0.88,0.6869279999999999,0.19307200000000005
0.88,1.0,0.94,100,0.92,0.7085759999999999,0.21142400000000008
0.88,1.0,0.94,100,0.96,0.7439519999999998,0.21604800000000005
0.88,1.0,0.94,100,1.0,0.7703519999999999,0.22964800000000007
0.88,1.0,0.94,200,0.0,0.0,0.0
0.88,1.0,0.94,200,0.04,0.032383999999999996,0.010848
0.88,1.0,0.94,200,0.08,0.064328,0.016776
0.88,1.0,0.94,200,0.12,0.09248800000000001,0.028647999999999993
0.88,1.0,0.94,200,0.16,0.125928,0.03604
0.88,1.0,0.94,200,0.2,0.157696,0.042400000000000014
0.88,1.0,0.94,200,0.24,0.189376,0.05070399999999999
0.88,1.0,0.94,200,0.28,0.215336,0.06578400000000002
0.88,1.0,0.94,200,0.32,0.243936,0.07606399999999999
0.88,1.0,0.94,200,0.36,0.281688,0.07831199999999998
0.88,1.0,0.94,200,0.4,0.304744,0.09525600000000002
0.88,1.0,0.94,200,0.44,0.350152,0.089848
0.88,1.0,0.94,200,0.48,0.367664,0.11233599999999998
0.88,1.0,0.94,200,0.52,0.40726399999999996,0.112736
0.88,1.0,0.94,200,0.56,0.43709600000000004,0.12290400000000005
0.88,1.0,0.94,200,0.6,0.464024,0.13597599999999996
0.88,1.0,0.94,200,0.64,0.497992,0.14200800000000002
0.88,1.0,0.94,200,0.68,0.53108,0.14892000000000005
0.88,1.0,0.94,200,0.72,0.550528,0.16947199999999996
0.88,1.0,0.94,200,0.76,0.5873120000000001,0.17268799999999998
0.88,1.0,0.94,200,0.8,0.622952,0.17704800000000007
0.88,1.0,0.94,200,0.84,0.64944,0.19055999999999998
0.88,1.0,0.94,200,0.88,0.680504,0.199496
0.88,1.0,0.94,200,0.92,0.70928,0.21072000000000002
0.88,1.0,0.94,200,0.96,0.744304,0.21569599999999997
0.88,1.0,0.94,200,1.0,0.774312,0.22568800000000003
0.88,1.0,0.94,500,0.0,0.0,0.0
0.88,1.0,0.94,500,0.04,0.028688,0.011312
0.88,1.0,0.94,500,0.08,0.061160000000000006,0.01884
0.88,1.0,0.94,500,0.12,0.09028800000000001,0.029711999999999995
0.88,1.0,0.94,500,0.16,0.12188000000000002,0.03812
0.88,1.0,0.94,500,0.2,0.15312,0.046880000000000005
0.88,1.0,0.94,500,0.24,0.180752,0.05924799999999998
0.88,1.0,0.94,500,0.28,0.2156,0.06440000000000001
0.88,1.0,0.94,500,0.32,0.25502400000000003,0.064976
0.88,1.0,0.94,500,0.36,0.284592,0.07540799999999998
0.88,1.0,0.94,500,0.4,0.3146,0.08540000000000002
0.88,1.0,0.94,500,0.44,0.338008,0.101992
0.88,1.0,0.94,500,0.48,0.37136,0.10863999999999996
0.88,1.0,0.94,500,0.52,0.40075200000000005,0.11924800000000002
0.88,1.0,0.94,500,0.56,0.43480800000000003,0.12519200000000003
0.88,1.0,0.94,500,0.6,0.4664,0.13359999999999997
0.88,1.0,0.94,500,0.64,0.502128,0.137872
0.88,1.0,0.94,500,0.68,0.5240400000000001,0.15596000000000004
0.88,1.0,0.94,500,0.72,0.553256,0.16674399999999998
0.88,1.0,0.94,500,0.76,0.582032,0.17796800000000002
0.88,1.0,0.94,500,0.8,0.618024,0.18197600000000005
0.88,1.0,0.94,500,0.84,0.650848,0.189152
0.88,1.0,0.94,500,0.88,0.6795359999999999,0.20046400000000003
0.88,1.0,0.94,500,0.92,0.707256,0.21274400000000004
0.88,1.0,0.94,500,0.96,0.746152,0.21384799999999998
0.88,1.0,0.94,500,1.0,0.776512,0.223488
0.88,1.0,0.94,1000,0.0,0.0,0.0
0.88,1.0,0.94,1000,0.04,0.032032000000000005,0.007968
0.88,1.0,0.94,1000,0.08,0.06248,0.01752
0.88,1.0,0.94,1000,0.12,0.09204799999999999,0.027951999999999994
0.88,1.0,0.94,1000,0.16,0.12408000000000001,0.035919999999999994
0.88,1.0,0.94,1000,0.2,0.154264,0.04573600000000001
0.88,1.0,0.94,1000,0.24,0.18629600000000002,0.05370399999999999
0.88,1.0,0.94,1000,0.28,0.20961600000000002,0.07038400000000002
0.88,1.0,0.94,1000,0.32,0.24666400000000005,0.07333599999999998
0.88,1.0,0.94,1000,0.36,0.279488,0.08051199999999996
0.88,1.0,0.94,1000,0.4,0.307824,0.09217600000000001
0.88,1.0,0.94,1000,0.44,0.34399199999999996,0.096008
0.88,1.0,0.94,1000,0.48,0.37356,0.10643999999999995
0.88,1.0,0.94,1000,0.52,0.404888,0.11511200000000002
0.88,1.0,0.94,1000,0.56,0.428824,0.13117600000000004
0.88,1.0,0.94,1000,0.6,0.466136,0.13386399999999996
0.88,1.0,0.94,1000,0.64,0.507496,0.132504
0.88,1.0,0.94,1000,0.68,0.524656,0.155344
0.88,1.0,0.94,1000,0.72,0.55,0.16999999999999998
0.88,1.0,0.94,1000,0.76,0.593736,0.16626400000000002
0.88,1.0,0.94,1000,0.8,0.620488,0.17951200000000003
0.88,1.0,0.94,1000,0.84,0.650496,0.18950399999999998
0.88,1.0,0.94,1000,0.88,0.684728,0.19527199999999997
0.88,1.0,0.94,1000,0.92,0.707784,0.21221600000000002
0.88,1.0,0.94,1000,0.96,0.7448319999999999,0.21516799999999994
0.88,1.0,0.94,1000,1.0,0.77572,0.22427999999999998
0.92,0.12,0.52,10,0.0,0.915108,0.915108
0.92,0.12,0.52,10,0.04,0.9151840000000001,0.8751840000000001
0.92,0.12,0.52,10,0.08,0.9152600000000001,0.8352600000000001
0.92,0.12,0.52,10,0.12,0.915564,0.795564
0.92,0.12,0.52,10,0.16,0.9154560000000002,0.755456
0.92,0.12,0.52,10,0.2,0.9155400000000001,0.7155400000000001
0.92,0.12,0.52,10,0.24,0.9156080000000001,0.6756080000000001
0.92,0.12,0.52,10,0.28,0.9158600000000001,0.63586
0.92,0.12,0.52,10,0.32,0.9154680000000001,0.5954680000000001
0.92,0.12,0.52,10,0.36,0.9157640000000001,0.5557640000000001
0.92,0.12,0.52,10,0.4,0.9158120000000001,0.5158120000000002
0.92,0.12,0.52,10,0.44,0.9160400000000001,0.4760400000000001
0.92,0.12,0.52,10,0.48,0.9157840000000002,0.4357840000000001
0.92,0.12,0.52,10,0.52,0.916012,0.39601200000000003
0.92,0.12,0.52,10,0.56,0.916344,0.35634400000000005
0.92,0.12,0.52,10,0.6,0.9163000000000001,0.31630000000000014
0.92,0.12,0.52,10,0.64,0.9162080000000001,0.27620800000000006
0.92,0.12,0.52,10,0.68,0.9163680000000001,0.23636800000000005
0.92,0.12,0.52,10,0.72,0.916416,0.19641600000000015
0.92,0.12,0.52,10,0.76,0.9162880000000001,0.1562880000000001
0.92,0.12,0.52,10,0.8,0.9164840000000002,0.11648400000000005
0.92,0.12,0.52,10,0.84,0.9164080000000001,0.07640800000000013
0.92,0.12,0.52,10,0.88,0.9168840000000001,0.0368840000000001
0.92,0.12,0.52,10,0.92,0.9168160000000002,0.003184000000000035
0.92,0.12,0.52,10,0.96,0.9167640000000001,0.043235999999999865
0.92,0.12,0.52,10,1.0,0.9167640000000001,0.0832359999999999
0.92,0.12,0.52,20,0.0,0.915324,0.915324
0.92,0.12,0.52,20,0.04,0.915124,0.875124
0.92,0.12,0.52,20,0.08,0.9154840000000001,0.835484
0.92,0.12,0.52,20,0.12,0.9152319999999999,0.7952319999999999
0.92,0.12,0.52,20,0.16,0.9155840000000001,0.7555839999999999
0.92,0.12,0.52,20,0.2,0.9154479999999999,0.715448
0.92,0.12,0.52,20,0.24,0.915356,0.675356
0.92,0.12,0.52,20,0.28,0.915876,0.635876
0.92,0.12,0.52,20,0.32,0.915808,0.595808
0.92,0.12,0.52,20,0.36,0.91598,0.55598
0.92,0.12,0.52,20,0.4,0.9158480000000001,0.515848
0.92,0.12,0.52,20,0.44,0.915812,0.475812
0.92,0.12,0.52,20,0.48,0.9159200000000001,0.43592000000000003
0.92,0.12,0.52,20,0.52,0.915888,0.39588799999999996
0.92,0.12,0.52,20,0.56,0.9160600000000001,0.35605999999999993
0.92,0.12,0.52,20,0.6,0.91616,0.31616000000000005
0.92,0.12,0.52,20,0.64,0.916196,0.27619600000000005
0.92,0.12,0.52,20,0.68,0.91624,0.23623999999999998
0.92,0.12,0.52,20,0.72,0.9163279999999999,0.19632800000000003
0.92,0.12,0.52,20,0.76,0.916332,0.15633200000000003
0.92,0.12,0.52,20,0.8,0.916432,0.11643199999999998
0.92,0.12,0.52,20,0.84,0.916544,0.07654400000000006
0.92,0.12,0.52,20,0.88,0.916676,0.036676000000000014
0.92,0.12,0.52,20,0.92,0.91656,0.003440000000000024
0.92,0.12,0.52,20,0.96,0.9168440000000001,0.04315599999999995
0.92,0.12,0.52,20,1.0,0.917004,0.08299599999999999
0.92,0.12,0.52,30,0.0,0.9152878039329652,0.9152878039329652
0.92,0.12,0.52,30,0.04,0.9152839290903807,0.8752839290903807
0.92,0.12,0.52,30,0.08,0.9154076657302465,0.8354076657302465
0.92,0.12,0.52,30,0.12,0.9154403435693759,0.7954403435693759
0.92,0.12,0.52,30,0.16,0.9155084116374439,0.7555084116374439
0.92,0.12,0.52,30,0.2,0.9157040911879621,0.7157040911879622
0.92,0.12,0.52,30,0.24,0.915656559785592,0.675656559785592
0.92,0.12,0.52,30,0.28,0.9156517808130712,0.6356517808130712
0.92,0.12,0.52,30,0.32,0.9158322193160903,0.5958322193160903
0.92,0.12,0.52,30,0.36,0.9156798088410991,0.5556798088410992
0.92,0.12,0.52,30,0.4,0.9160351319060996,0.5160351319060996
0.92,0.12,0.52,30,0.44,0.9160986793244857,0.47609867932448585
0.92,0.12,0.52,30,0.48,0.915851335206174,0.435851335206174
0.92,0.12,0.52,30,0.52,0.9159396816171009,0.39593968161710097
0.92,0.12,0.52,30,0.56,0.9161517646678938,0.3561517646678937
0.92,0.12,0.52,30,0.6,0.9160834382769868,0.3160834382769867
0.92,0.12,0.52,30,0.64,0.9161074623010107,0.2761074623010107
0.92,0.12,0.52,30,0.68,0.9161202492815397,0.2361202492815396
0.92,0.12,0.52,30,0.72,0.9164249410701024,0.19642494107010244
0.92,0.12,0.52,30,0.76,0.9163839969001261,0.15638399690012597
0.92,0.12,0.52,30,0.8,0.9166282411443702,0.11662824114437018
0.92,0.12,0.52,30,0.84,0.9163752139236011,0.0763752139236011
0.92,0.12,0.52,30,0.88,0.9165634021117892,0.036563402111789246
0.92,0.12,0.52,30,0.92,0.9166848138461042,0.0033151861538958266
0.92,0.12,0.52,30,0.96,0.9166362491523782,0.043363750847621736
0.92,0.12,0.52,30,1.0,0.9167115502599373,0.08328844974006261
0.92,0.12,0.52,50,0.0,0.9150200000000001,0.9150200000000001
0.92,0.12,0.52,50,0.04,0.91542,0.87542
0.92,0.12,0.52,50,0.08,0.915372,0.8353720000000001
0.92,0.12,0.52,50,0.12,0.915308,0.795308
0.92,0.12,0.52,50,0.16,0.915372,0.7553719999999999
0.92,0.12,0.52,50,0.2,0.915432,0.715432
0.92,0.12,0.52,50,0.24,0.9154720000000001,0.6754720000000001
0.92,0.12,0.52,50,0.28,0.9156320000000001,0.635632
0.92,0.12,0.52,50,0.32,0.915852,0.595852
0.92,0.12,0.52,50,0.36,0.915768,0.555768
0.92,0.12,0.52,50,0.4,0.91592,0.51592
0.92,0.12,0.52,50,0.44,0.915864,0.47586400000000006
0.92,0.12,0.52,50,0.48,0.9161360000000001,0.4361360000000001
0.92,0.12,0.52,50,0.52,0.916004,0.396004
0.92,0.12,0.52,50,0.56,0.916084,0.356084
0.92,0.12,0.52,50,0.6,0.9161840000000001,0.3161840000000001
0.92,0.12,0.52,50,0.64,0.9161480000000001,0.276148
0.92,0.12,0.52,50,0.68,0.916336,0.23633600000000002
0.92,0.12,0.52,50,0.72,0.916556,0.19655600000000006
0.92,0.12,0.52,50,0.76,0.916552,0.15655200000000005
0.92,0.12,0.52,50,0.8,0.916404,0.11640400000000001
0.92,0.12,0.52,50,0.84,0.9165360000000001,0.07653600000000008
0.92,0.12,0.52,50,0.88,0.916516,0.03651600000000004
0.92,0.12,0.52,50,0.92,0.916572,0.0034279999999999866
0.92,0.12,0.52,50,0.96,0.916832,0.043167999999999915
0.92,0.12,0.52,50,1.0,0.9168480000000001,0.08315199999999995
0.92,0.12,0.52,60,0.0,0.9153088419250773,0.9153088419250773
0.92,0.12,0.52,60,0.04,0.9153000197511356,0.8753000197511357
0.92,0.12,0.52,60,0.08,0.9152279281058662,0.8352279281058662
0.92,0.12,0.52,60,0.12,0.9154995062216077,0.7954995062216078
0.92,0.12,0.52,60,0.16,0.9154598722759892,0.7554598722759892
